"Date","S_level_ft","N_level_ft","S_level_m","N_level_m","S_area_m2","N_area_m2","S_vol_m3","N_vol_m3","Total_vol_m3","natlev_m","natlev_ft"
"1982-12-01",4200.9,4199,1280.43432,1279.8552,2707712059.02078,1479467074.61307,12578565792.0509,6556724116.43327,19135289908.4841,1280.22206841312,4200.20363652598
"1983-01-01",4201.45,4199.4,1280.60196,1279.97712,2832435875.61394,1517546917.48145,13044436492.1225,6741165069.56942,19785601561.692,1280.37652727663,4200.71039132754
"1983-02-01",4201.9,4199.9,1280.73912,1280.12952,2902123965.19865,1550015735.6288,13438624066.0988,6975213962.02502,20413838028.1238,1280.52248071287,4201.18924118395
"1983-03-01",4202.25,4200.2,1280.8458,1280.22096,2942388887.81614,1561034632.99602,13750807059.1161,7117562532.80358,20868369591.9197,1280.62575004787,4201.52805133816
"1983-04-01",4203,4200.7,1281.0744,1280.37336,3021765957.64266,1572771039.02742,14431377156.7445,7356530870.77486,21787908027.5194,1280.82920008749,4202.19553834478
"1983-05-01",4203.5,4201,1281.2268,1280.4648,3070389015.59453,1578491861.30286,14895773076.5585,7500414586.45208,22396187663.0106,1280.96147384995,4202.62950738172
"1983-06-01",4204.05,4201.4,1281.39444,1280.58672,3117848980.40881,1597922714.69736,15415098015.041,7694308715.79898,23109406730.84,1281.11423791474,4203.13070182001
"1983-07-01",4204.7,4201.6,1281.59256,1280.64768,3179669857.10043,1606686564.24649,16039719151.4322,7791947328.3376,23831666479.7698,1281.26641853158,4203.629982059
"1983-08-01",4204.45,4201.7,1281.51636,1280.67816,3155120391.31964,1610592700.44698,15797769914.6419,7841112408.53932,23638882323.1812,1281.22628984827,4203.49832627385
"1983-09-01",4204.4,4201.8,1281.50112,1280.70864,3150461464.95574,1614498836.64751,15749935927.1912,7890277488.7414,23640213415.9327,1281.22657154495,4203.49925047556
"1983-10-01",4204.35,4202.1,1281.48588,1280.80008,3145802538.5919,1627346021.07725,15702101939.7413,8038398051.48484,23740499991.2262,1281.24744592554,4203.56773597618
"1983-11-01",4204.7,4202.4,1281.59256,1280.89152,3179669857.10043,1642450757.16348,16039719151.4322,8187769258.50413,24227488409.9363,1281.34879280819,4203.900238872
"1983-12-01",4205.05,4202.8,1281.69924,1281.01344,3213459773.54889,1657215872.19877,16380152805.8018,8388894676.92622,24769047482.728,1281.46008565984,4204.26537289974
"1984-01-01",4205.9,4203.3,1281.95832,1281.16584,3271501402.30604,1684780725.46945,17221366608.124,8643225785.70091,25864592393.8249,1281.68162298172,4204.99220138358
"1984-02-01",4206.3,4203.8,1282.08024,1281.31824,3301093346.67412,1714880270.07365,17622864857.0632,8902009500.7146,26524874357.7778,1281.81220100575,4205.42060697423
"1984-03-01",4206.7,4204.3,1282.20216,1281.47064,3330720035.96984,1754730673.2081,18027361397.0551,9166379377.21708,27193740774.2722,1281.94327086321,4205.85062619165
"1984-04-01",4207.35,4204.7,1282.40028,1281.59256,3370658249.72452,1785236657.739,18691104728.9383,9382052560.06775,28073157289.0061,1282.11374888846,4206.40993729811
"1984-05-01",4207.9,4205,1282.56792,1281.684,3399680746.13341,1801843571.68524,19258482974.9173,9545518890.93726,28804001865.8546,1282.25393630368,4206.86986976273
"1984-06-01",4208.6,4205.3,1282.78128,1281.77544,3438797173.4416,1825569637.21347,19987786191.8228,9712473958.42151,29700260150.2443,1282.42429344197,4207.42878425842
"1984-07-01",4209.1,4205.6,1282.93368,1281.86688,3479070072.29542,1844714000.19186,20514474267.6936,9880164260.87155,30394638528.5651,1282.55512455819,4207.85802020403
"1984-08-01",4208.9,4205.8,1282.87272,1281.92784,3463213199.64038,1851367972.11085,20303034388.9672,9992938109.12529,30295972498.0925,1282.53655859526,4207.79710825215
"1984-09-01",4208,4206.8,1282.5984,1282.23264,3404849606.82849,1891261211.50194,19361860028.263,10563845774.2698,29925705802.5328,1282.4668856013,4207.56852231399
"1984-10-01",4207.7,4207.1,1282.50696,1282.32408,3389343024.74328,1900291438.41955,19051728868.2268,10737209679.7401,29788938547.9669,1282.44111183366,4207.48396270885
"1984-11-01",4207.9,4207.3,1282.56792,1282.38504,3399680746.13341,1907994221.09714,19258482974.9173,10853473659.701,30111956634.6183,1282.50193237503,4207.68350516742
"1984-12-01",4208.1,4207.6,1282.62888,1282.47648,3410011385.07118,1918336287.86449,19466028714.4984,11028341983.1326,30494370697.631,1282.57389113616,4207.91959034173
"1985-01-01",4208.5,4207.9,1282.7508,1282.56792,3430658498.04204,1926254140.13361,19882703459.4418,11204155013.5424,31086858472.9842,1282.68466050929,4208.28300692025
"1985-02-01",4208.8,4208.2,1282.84224,1282.65936,3455074524.24077,1937347759.13153,20197951656.5855,11381084729.9585,31579036386.544,1282.77627366478,4208.58357501568
"1985-03-01",4209,4208.5,1282.9032,1282.7508,3471351875.03994,1950029261.49381,20408117121.3482,11558572789.3771,31966689910.7253,1282.84795590965,4208.81875298441
"1985-04-01",4209.4,4208.9,1283.02512,1282.87272,3502224664.06175,1966133339.8261,20833545706.7283,11797578321.133,32631124027.8613,1282.96999417963,4209.21914100928
"1985-05-01",4209.8,4209.2,1283.14704,1282.96416,3570803641.007,1981427217.3461,21264116202.7921,11978352308.5845,33242468511.3766,1283.08125633463,4209.58417432621
"1985-06-01",4209.8,4209.3,1283.14704,1282.99464,3570803641.007,1987061146.31454,21264116202.7921,12038863610.8406,33302979813.6327,1283.09213735706,4209.6198732187
"1985-07-01",4209.3,4209.1,1282.99464,1282.93368,3494506466.80627,1975793288.37765,20727188560.3828,11917841006.3283,32645029566.7112,1282.97253414945,4209.22747424362
"1985-08-01",4208.9,4208.5,1282.87272,1282.7508,3463213199.64038,1950029261.49381,20303034388.9672,11558572789.3771,31861607178.3443,1282.82852472772,4208.75500238753
"1985-09-01",4208.4,4208.1,1282.72032,1282.62888,3425496719.79931,1933120591.67741,19778534773.2056,11321922043.4854,31100456816.6909,1282.6871981572,4208.29133253675
"1985-10-01",4208.2,4207.8,1282.65936,1282.53744,3415173163.31392,1923614856.04391,19570197400.7347,11145550670.0726,30715748070.8073,1282.61540593272,4208.05579374251
"1985-11-01",4208.1,4207.8,1282.62888,1282.53744,3410011385.07118,1923614856.04391,19466028714.4984,11145550670.0726,30611579384.571,1282.59594626624,4207.9919496924
"1985-12-01",4208.3,4208,1282.68984,1282.5984,3420334941.55661,1928893424.22333,19674366086.9701,11262759357.0127,30937125443.9828,1282.6567181572,4208.19133253675
"1986-01-01",4208.7,4208.4,1282.81176,1282.72032,3446935848.84121,1945802094.0397,20092868924.2045,11499410102.904,31592279027.1085,1282.77872240352,4208.59160893544
"1986-02-01",4208.9,4208.7,1282.87272,1282.81176,3463213199.64038,1958081300.65996,20303034388.9672,11678075555.2551,31981109944.2223,1282.85062236386,4208.82750119376
"1986-03-01",4209.7,4209.2,1283.11656,1282.96416,3550516714.44364,1981427217.3461,21156045086.2188,11978352308.5845,33134397394.8032,1283.06182320065,4209.52041732497
"1986-04-01",4210.2,4209.8,1283.26896,1283.14704,3625208564.13464,2030675004.68228,21701597898.5795,12344186979.3022,34045784877.8817,1283.22529063367,4210.05672780076
"1986-05-01",4211,4210.5,1283.5128,1283.3604,3667378342.63779,2071432817.49618,22590892140.884,12781642254.0812,35372534394.9652,1283.45750622783,4210.81858998632
"1986-06-01",4211.5,4211,1283.6652,1283.5128,3685875183.00984,2091983771.64258,23151233813.4845,13098968888.8934,36250202702.3779,1283.60986229332,4211.31844584424
"1986-07-01",4211.1,4210.8,1283.54328,1283.45184,3970544565.82461,2083763389.98401,23617697215.5223,12972038234.9684,36589735450.4907,1283.51185441072,4210.99689767295
"1986-08-01",4210.8,4210.7,1283.45184,1283.42136,3956507813.58038,2079653199.15475,23255429923.4374,12908572908.0061,36164002831.4436,1283.44132612176,4210.76550564883
"1986-09-01",4210.5,4210.3,1283.3604,1283.29944,3941861700.054,2063755292.48549,22893863120.8382,12655807014.5558,35549670135.394,1283.33938524074,4210.43105393943
"1986-10-01",4210.4,4210,1283.32992,1283.208,3933086236.91796,2052239004.96948,22774268152.5231,12467054155.2679,35241322307.7911,1283.28789048148,4210.26210787886
"1986-11-01",4210.6,4210.2,1283.39088,1283.26896,3946743737.89611,2059916529.98017,23014385388.371,12592889394.7933,35607274783.1643,1283.34900534247,4210.46261595297
"1986-12-01",4210.7,4210.3,1283.42136,1283.29944,3951625775.73826,2063755292.48549,23134907655.9047,12655807014.5558,35790714670.4604,1283.37948595706,4210.56261796936
"1987-01-01",4210.9,4210.6,1283.48232,1283.39088,3961389851.42253,2075543008.32545,23375952190.9711,12845107581.0434,36221059772.0145,1283.45077836529,4210.79651694648
"1987-02-01",4211.1,4210.8,1283.54328,1283.45184,3970544565.82461,2083763389.98401,23617697215.5223,12972038234.9684,36589735450.4907,1283.51185441072,4210.99689767295
"1987-03-01",4211.3,4211,1283.60424,1283.5128,3979089918.94449,2091983771.64258,23860142729.5573,13098968888.8934,36959111618.4507,1283.57267932584,4211.1964544811
"1987-04-01",4211.5,4211.1,1283.6652,1283.54328,3987635272.0644,2093734038.06526,24102588243.5933,13162861925.118,37265450168.7113,1283.62311910112,4211.36193930814
"1987-05-01",4211.4,4211.1,1283.63472,1283.54328,3983362595.50446,2093734038.06526,23981365486.5758,13162861925.118,37144227411.6938,1283.60315932584,4211.2964544811
"1987-06-01",4211.2,4211,1283.57376,1283.5128,3974817242.38455,2091983771.64258,23738919972.5398,13098968888.8934,36837888861.4332,1283.55271955056,4211.13096965407
"1987-07-01",4210.8,4210.6,1283.45184,1283.39088,3956507813.58038,2075543008.32545,23255429923.4374,12845107581.0434,36100537504.4808,1283.43081224352,4210.73101129765
"1987-08-01",4210.3,4210.1,1283.29944,1283.23848,3924310773.78199,2056077767.47481,22654673184.2089,12529971775.0304,35184644959.2393,1283.27842524074,4210.23105393943
"1987-09-01",4209.6,4209.6,1283.08608,1283.08608,3810074766.6252,2009111004.39508,21829195771.139,12221319803.3364,34050515574.4753,1283.08608,4209.6
"1987-10-01",4209.1,4209,1282.93368,1282.9032,3748955946.86458,1970159359.40916,21253789341.8923,11857329704.0718,33111119045.9641,1282.92315236844,4209.06546052638
"1987-11-01",4209,4208.9,1282.9032,1282.87272,3739170593.03367,1966133339.8261,21139106016.338,11797578321.133,32936684337.471,1282.89266527816,4208.96543726432
"1987-12-01",4209,4208.9,1282.9032,1282.87272,3739170593.03367,1966133339.8261,21139106016.338,11797578321.133,32936684337.471,1282.89266527816,4208.96543726432
"1988-01-01",4209,4208.9,1282.9032,1282.87272,3739170593.03367,1966133339.8261,21139106016.338,11797578321.133,32936684337.471,1282.89266527816,4208.96543726432
"1988-02-01",4209,4209.1,1282.9032,1282.93368,3739170593.03367,1975793288.37765,21139106016.338,11917841006.3283,33056947022.6664,1282.91372763156,4209.03453947362
"1988-03-01",4209.1,4209,1282.93368,1282.9032,3748955946.86458,1970159359.40916,21253789341.8923,11857329704.0718,33111119045.9641,1282.92315236844,4209.06546052638
"1988-04-01",4209,4208.9,1282.9032,1282.87272,3739170593.03367,1966133339.8261,21139106016.338,11797578321.133,32936684337.471,1282.89266527816,4208.96543726432
"1988-05-01",4209,4208.7,1282.9032,1282.81176,3739170593.03367,1958081300.65996,21139106016.338,11678075555.2551,32817181571.5931,1282.87159583449,4208.89631179295
"1988-06-01",4208.6,4208.5,1282.78128,1282.7508,3700129977.6989,1950029261.49381,20686599354.2826,11558572789.3771,32245172143.6597,1282.77074527816,4208.56543726432
"1988-07-01",4208.1,4208.2,1282.62888,1282.65936,3659046420.65711,1937347759.13153,20125812179.5279,11381084729.9585,31506896909.4865,1282.63942069282,4208.13458232553
"1988-08-01",4207.4,4207.5,1282.41552,1282.446,3612754194.92043,1915697003.77476,19350038300.9105,10969737639.6623,30319775940.5728,1282.42606940093,4207.43461089544
"1988-09-01",4206.9,4206.8,1282.26312,1282.23264,3577195808.12528,1891261211.50194,18802095315.3293,10563845774.2698,29365941089.5991,1282.25255693397,4206.86534427157
"1988-10-01",4206.2,4206.2,1282.04976,1282.04976,3519973512.99672,1868210349.67143,18044720872.3701,10219826334.8418,28264547207.2119,1282.04976,4206.2
"1988-11-01",4205.9,4206,1281.95832,1281.9888,3495517441.5144,1858021944.02985,17723243842.9147,10105711957.379,27828955800.2938,1281.96888704475,4205.934668782
"1988-12-01",4205.9,4205.8,1281.95832,1281.92784,3495517441.5144,1851367972.11085,17723243842.9147,9992938109.12529,27716181952.04,1281.94775295525,4205.865331218
"1989-01-01",4205.9,4206,1281.95832,1281.9888,3495517441.5144,1858021944.02985,17723243842.9147,10105711957.379,27828955800.2938,1281.96888704475,4205.934668782
"1989-02-01",4205.9,4206,1281.95832,1281.9888,3495517441.5144,1858021944.02985,17723243842.9147,10105711957.379,27828955800.2938,1281.96888704475,4205.934668782
"1989-03-01",4205.9,4206,1281.95832,1281.9888,3495517441.5144,1858021944.02985,17723243842.9147,10105711957.379,27828955800.2938,1281.96888704475,4205.934668782
"1989-04-01",4206.1,4206.2,1282.01928,1282.04976,3510945925.16826,1868210349.67143,17937111227.7646,10219826334.8418,28156937562.6064,1282.02984134424,4206.13465007954
"1989-05-01",4206.1,4206,1282.01928,1281.9888,3510945925.16826,1858021944.02985,17937111227.7646,10105711957.379,28042823185.1436,1282.00871865576,4206.06534992046
"1989-06-01",4205.9,4205.8,1281.95832,1281.92784,3495517441.5144,1851367972.11085,17723243842.9147,9992938109.12529,27716181952.04,1281.94775295525,4205.865331218
"1989-07-01",4205.4,4205.3,1281.80592,1281.77544,3458668641.16057,1825569637.21347,17193110802.5692,9712473958.42151,26905584760.9907,1281.79536806395,4205.36538078723
"1989-08-01",4204.7,4205,1281.59256,1281.684,3378943789.5036,1801843571.68524,16463244958.9872,9545518890.93726,26008763849.9245,1281.62416627461,4204.80369512668
"1989-09-01",4204.4,4204.2,1281.50112,1281.44016,3342268377.02083,1745013318.92478,16155577219.3499,9113031562.74852,25268608782.0984,1281.48009956507,4204.33103531846
"1989-10-01",4204,4204.1,1281.3792,1281.40968,3288217349.61978,1735295964.64138,15750126330.4435,9059683748.27956,24809810078.7231,1281.38971021747,4204.03448234077
"1989-11-01",4203.7,4203.8,1281.28776,1281.31824,3259087437.39282,1714880270.07365,15451511145.6095,8902009500.7146,24353520646.3241,1281.29824067206,4203.73438540701
"1989-12-01",4203.7,4203.8,1281.28776,1281.31824,3259087437.39282,1714880270.07365,15451511145.6095,8902009500.7146,24353520646.3241,1281.29824067206,4203.73438540701
"1990-01-01",4203.7,4203.8,1281.28776,1281.31824,3259087437.39282,1714880270.07365,15451511145.6095,8902009500.7146,24353520646.3241,1281.29824067206,4203.73438540701
"1990-02-01",4203.7,4203.9,1281.28776,1281.34872,3259087437.39282,1720229440.21583,15451511145.6095,8954172717.26261,24405683862.8721,1281.30872134411,4203.76877081401
"1990-03-01",4203.8,4203.8,1281.31824,1281.31824,3268797408.13517,1714880270.07365,15551049540.5544,8902009500.7146,24453059041.269,1281.31824,4203.8
"1990-04-01",4204,4204,1281.3792,1281.3792,3288217349.61978,1725578610.35805,15750126330.4435,9006335933.811,24756462264.2545,1281.3792,4204
"1990-05-01",4204,4203.9,1281.3792,1281.34872,3288217349.61978,1720229440.21583,15750126330.4435,8954172717.26261,24704299047.7061,1281.36871932794,4203.96561459299
"1990-06-01",4203.5,4203.6,1281.2268,1281.25728,3239667495.9082,1704181929.78924,15252434355.7204,8797683067.6182,24050117423.3386,1281.23728067206,4203.53438540701
"1990-07-01",4203.2,4203.2,1281.13536,1281.13536,3205470241.64945,1677754708.38069,14958794377.136,8592078753.01664,23550873130.1527,1281.13536,4203.2
"1990-08-01",4202.7,4202.8,1280.98296,1281.01344,3147851944.66518,1657215872.19877,14474764784.6889,8388894676.92622,22863659461.6152,1280.99345281798,4202.73442525584
"1990-09-01",4202.2,4202.2,1280.83056,1280.83056,3090397521.55685,1632380933.10602,13999355296.3695,8088188453.82485,22087543750.1944,1280.83056,4202.2
"1990-10-01",4201.8,4201.8,1280.70864,1280.70864,3036697619.24124,1614498836.64751,13625734465.6118,7890277488.7414,21516011954.3532,1280.70864,4201.8
"1990-11-01",4201.7,4201.6,1280.67816,1280.64768,3021261336.34651,1606686564.24649,13533333967.0671,7791947328.3376,21325281295.4047,1280.66757443494,4201.66527045583
"1990-12-01",4201.6,4201.4,1280.64768,1280.58672,3005825053.4519,1597922714.69736,13440933468.5231,7694308715.79898,21135242184.3221,1280.62665776468,4201.53102941167
"1991-01-01",4201.6,4201.2,1280.64768,1280.52576,3005825053.4519,1588207288.00011,13440933468.5231,7597361651.12553,21038295119.6486,1280.60550940798,4201.4616450393
"1991-02-01",4201.7,4201.4,1280.67816,1280.58672,3021261336.34651,1597922714.69736,13533333967.0671,7694308715.79898,21227642682.8661,1280.64655219961,4201.59629986749
"1991-03-01",4201.9,4201.6,1280.73912,1280.64768,3052133902.13585,1606686564.24649,13718134964.1558,7791947328.3376,21510082292.4934,1280.70736330481,4201.79581136749
"1991-04-01",4202,4201.6,1280.7696,1280.64768,3067570185.03057,1606686564.24649,13810535462.7004,7791947328.3376,21602482791.038,1280.72725773975,4201.86108182332
"1991-05-01",4202,4201.6,1280.7696,1280.64768,3067570185.03057,1606686564.24649,13810535462.7004,7791947328.3376,21602482791.038,1280.72725773975,4201.86108182332
"1991-06-01",4202.1,4201.6,1280.80008,1280.64768,3078983853.29367,1606686564.24649,13904945379.5346,7791947328.3376,21696892707.8722,1280.74758481565,4201.9277717049
"1991-07-01",4201.9,4201.2,1280.73912,1280.52576,3052133902.13585,1588207288.00011,13718134964.1558,7597361651.12553,21315496615.2813,1280.66546772896,4201.65835869083
"1991-08-01",4201.4,4200.9,1280.58672,1280.43432,2964614021.44961,1576584920.54438,13258771193.2501,7452453347.89312,20711224541.1433,1280.5333924409,4201.2250408166
"1991-09-01",4200.9,4200.5,1280.43432,1280.3124,2845645914.06306,1568957157.51045,12814100391.16,7260608393.65659,20074708784.8166,1280.39054684354,4200.75638728195
"1991-10-01",4200.5,4200.1,1280.3124,1280.19048,2782169470.23801,1558393791.49119,12471605610.4567,7069880579.18568,19541486189.6423,1280.26818093192,4200.35492431732
"1991-11-01",4200.4,4199.9,1280.28192,1280.12952,2759384237.06164,1550015735.6288,12387819759.8608,6975213962.02502,19363033721.8858,1280.2268078273,4200.21918578512
"1991-12-01",4200.6,4199.8,1280.34288,1280.09904,2798038581.19421,1544278521.27126,12557229305.6322,6928229298.48226,19485458604.1144,1280.25519128158,4200.31230735428
"1992-01-01",4200.7,4199.8,1280.37336,1280.09904,2813907692.15053,1544278521.27126,12642853000.8083,6928229298.48226,19571082299.2906,1280.2750426075,4200.37743637632
"1992-02-01",4200.8,4199.8,1280.40384,1280.09904,2829776803.10674,1544278521.27126,12728476695.9839,6928229298.48226,19656705994.4661,1280.29489393342,4200.44256539835
"1992-03-01",4201.2,4200,1280.52576,1280.16,2913064523.23443,1555752949.98639,13079247639.7928,7022198625.56813,20101446265.361,1280.3966475196,4200.77640262335
"1992-04-01",4201.3,4200.1,1280.55624,1280.19048,2938839272.34192,1558393791.49119,13169009416.5212,7069880579.18568,20238889995.7068,1280.42800797907,4200.87929126993
"1992-05-01",4201.2,4200,1280.52576,1280.16,2913064523.23443,1555752949.98639,13079247639.7928,7022198625.56813,20101446265.361,1280.3966475196,4200.77640262335
"1992-06-01",4200.7,4199.5,1280.37336,1280.0076,2813907692.15053,1527066878.19851,12642853000.8083,6787275307.85329,19430128308.6616,1280.24236329366,4200.27022077971
"1992-07-01",4200.3,4199.1,1280.25144,1279.88568,2736599003.88544,1488987035.3302,12304033909.2655,6602834354.71748,18906868263.983,1280.11959700131,4199.86744423002
"1992-08-01",4199.9,4198.6,1280.12952,1279.73328,2649678720.84942,1450441509.3859,11972916844.5174,6378599297.33853,18351516141.8559,1279.98548423633,4199.42744172024
"1992-09-01",4199.3,4198.1,1279.94664,1279.58088,2542499399.14217,1395953825.2564,11499020758.0998,6160235919.7035,17659256677.8033,1279.81335010054,4198.86269718025
"1992-10-01",4198.8,4197.8,1279.79424,1279.48944,2469077422.31641,1373504741.24036,11116615092.1718,6033236232.72339,17149851324.8952,1279.68304237224,4198.4351783866
"1992-11-01",4198.6,4197.7,1279.73328,1279.45896,2445036927.00841,1368184110.83514,10966496478.1015,5991465410.84078,16957961888.9423,1279.63292891997,4198.27076417314
"1992-12-01",4198.6,4197.5,1279.73328,1279.398,2445036927.00841,1357542850.0247,10966496478.1015,5907923767.07588,16874420245.1774,1279.61111135531,4198.19918423659
"1993-01-01",4198.9,4197.5,1279.82472,1279.398,2481097669.97045,1357542850.0247,11191674399.2073,5907923767.07588,17099598166.2831,1279.66991836021,4198.39212060436
"1993-02-01",4199.2,4197.7,1279.91616,1279.45896,2526038905.30296,1368184110.83514,11421591740.8141,5991465410.84078,17413057151.6549,1279.75060129678,4198.65682840151
"1993-03-01",4199.6,4197.9,1280.03808,1279.51992,2593984970.32795,1378825371.64554,11733638305.6334,6075007054.60568,17808645360.2391,1279.85142475188,4198.98761401535
"1993-04-01",4200.2,4197.9,1280.22096,1279.51992,2713813770.70924,1378825371.64554,12220248058.6703,6075007054.60568,18295255113.276,1279.97160333553,4199.38190070713
"1993-05-01",4200.3,4197.9,1280.25144,1279.51992,2736599003.88544,1378825371.64554,12304033909.2655,6075007054.60568,18379040963.8712,1279.99227524839,4199.44972194355
"1993-06-01",4200.7,4197.7,1280.37336,1279.45896,2813907692.15053,1368184110.83514,12642853000.8083,5991465410.84078,18634318411.6491,1280.05405300767,4199.6524048808
"1993-07-01",4200.8,4197.6,1280.40384,1279.42848,2829776803.10674,1362863480.42996,12728476695.9839,5949694588.95848,18678171284.9423,1280.06459894055,4199.68700439811
"1993-08-01",4200.4,4197.2,1280.28192,1279.30656,2759384237.06164,1324169881.41545,12387819759.8608,5784933767.99344,18172753527.8542,1279.94137935283,4199.28274065888
"1993-09-01",4199.9,4196.9,1280.12952,1279.21512,2649678720.84942,1295607843.32287,11972916844.5174,5663751709.20967,17636668553.7271,1279.80759307173,4198.84380929045
"1993-10-01",4199.6,4196.7,1280.03808,1279.15416,2593984970.32795,1282981058.61671,11733638305.6334,5585374257.0853,17319012562.7188,1279.72663217893,4198.57818956343
"1993-11-01",4199.7,4197,1280.06856,1279.2456,2612549553.83506,1301921235.67593,11813397818.5946,5702940435.2717,17516338253.8663,1279.77692452216,4198.74319068949
"1993-12-01",4199.5,4197,1280.0076,1279.2456,2575420386.82072,1301921235.67593,11653878792.6718,5702940435.2717,17356819227.9435,1279.73626795303,4198.60980299551
"1994-01-01",4199.6,4197.2,1280.03808,1279.30656,2473687856.51722,1324169881.41545,11549190941.1887,5784933767.99344,17334124709.1821,1279.76952543614,4198.71891547292
"1994-02-01",4199.6,4197.5,1280.03808,1279.398,2473687856.51722,1357542850.0247,11549190941.1887,5907923767.07588,17457114708.2645,1279.80180301196,4198.82481303138
"1994-03-01",4199.8,4197.7,1280.09904,1279.45896,2508836222.862,1368184110.83514,11701277861.8378,5991465410.84078,17692743272.6786,1279.86337214031,4199.02681148395
"1994-04-01",4200,4198,1280.16,1279.5504,2543984589.20678,1384146002.05076,11853364782.4869,6116777876.48829,17970142658.9752,1279.93384979299,4199.25803737857
"1994-05-01",4200.2,4198.2,1280.22096,1279.61136,2586098581.96592,1407761648.46213,12013089199.098,6203693962.91904,18216783162.0171,1279.9965126703,4199.4636242464
"1994-06-01",4200,4198.2,1280.16,1279.61136,2543984589.20678,1407761648.46213,11853364782.4869,6203693962.91904,18057058745.406,1279.95593218413,4199.33048616842
"1994-07-01",4199.5,4197.9,1280.0076,1279.51992,2456113673.34478,1378825371.64554,11473147480.8638,6075007054.60568,17548154535.4695,1279.82569556377,4198.90320066854
"1994-08-01",4198.9,4197.4,1279.82472,1279.36752,2366847643.53626,1346418527.15498,11032244349.9932,5866927100.71517,16899171450.7083,1279.6542221685,4198.34062391242
"1994-09-01",4198.1,4197,1279.58088,1279.2456,2264045671.08759,1301921235.67593,10466111561.27,5702940435.2717,16169051996.5417,1279.45462666899,4197.68578303475
"1994-10-01",4197.6,4196.9,1279.42848,1279.21512,2203272897.57992,1295607843.32287,10125467026.0452,5663751709.20967,15789218735.2548,1279.34767473832,4197.33489087375
"1994-11-01",4197.6,4196.9,1279.42848,1279.21512,2203272897.57992,1295607843.32287,10125467026.0452,5663751709.20967,15789218735.2548,1279.34767473832,4197.33489087375
"1994-12-01",4197.8,4197,1279.48944,1279.2456,2226423060.731,1301921235.67593,10260827364.022,5702940435.2717,15963767799.2937,1279.39744601891,4197.49818247675
"1995-01-01",4198,4197.1,1279.5504,1279.27608,2249573223.88208,1313045558.54573,10396187701.9988,5743937101.63272,16140124803.6316,1279.44657100104,4197.65935367794
"1995-02-01",4198.5,4197.4,1279.7028,1279.36752,2321935459.90983,1346418527.15498,10745806998.3555,5866927100.71517,16612734099.0706,1279.5772203694,4198.08799333791
"1995-03-01",4198.7,4197.6,1279.76376,1279.42848,2344391551.72304,1362863480.42996,10889025674.1743,5949694588.95848,16838720263.1328,1279.63797131932,4198.28730747809
"1995-04-01",4199,4197.7,1279.8552,1279.45896,2378075689.44283,1368184110.83514,11103853687.9023,5991465410.84078,17095319098.7431,1279.70685313552,4198.5132976887
"1995-05-01",4199.2,4197.7,1279.91616,1279.45896,2409290883.00363,1368184110.83514,11251571205.087,5991465410.84078,17243036615.9278,1279.74562021736,4198.64048627743
"1995-06-01",4199.9,4198.1,1280.12952,1279.58088,2526410406.03433,1395953825.2564,11777321322.1621,6160235919.7035,17937557241.8656,1279.92557095813,4199.23087584688
"1995-07-01",4200.2,4198.2,1280.22096,1279.61136,2586098581.96592,1407761648.46213,12013089199.098,6203693962.91904,18216783162.0171,1279.9965126703,4199.4636242464
"1995-08-01",4199.7,4198.1,1280.06856,1279.58088,2491262039.68955,1395953825.2564,11625234401.5129,6160235919.7035,17785470321.2164,1279.88693089726,4199.10410399364
"1995-09-01",4199,4197.6,1279.8552,1279.42848,2378075689.44283,1362863480.42996,11103853687.9023,5949694588.95848,17053548276.8608,1279.69572266865,4198.47678040897
"1995-10-01",4198.6,4197.4,1279.73328,1279.36752,2333163505.81639,1346418527.15498,10817416336.2646,5866927100.71517,16684343436.9798,1279.59647081917,4198.15115098154
"1995-11-01",4198.5,4197.2,1279.7028,1279.30656,2321935459.90983,1324169881.41545,10745806998.3555,5784933767.99344,16530740766.3489,1279.55517843213,4198.01567727077
"1995-12-01",4198.5,4197.2,1279.7028,1279.30656,2321935459.90983,1324169881.41545,10745806998.3555,5784933767.99344,16530740766.3489,1279.55517843213,4198.01567727077
"1996-01-01",4198.7,4197.4,1279.76376,1279.36752,2344391551.72304,1346418527.15498,10889025674.1743,5866927100.71517,16755952774.8895,1279.61572126895,4198.21430862516
"1996-02-01",4199,4197.6,1279.8552,1279.42848,2378075689.44283,1362863480.42996,11103853687.9023,5949694588.95848,17053548276.8608,1279.69572266865,4198.47678040897
"1996-03-01",4199.4,4197.8,1279.97712,1279.48944,2440506076.56444,1373504741.24036,11399288722.2717,6033236232.72339,17432524954.9951,1279.79534966103,4198.80364062017
"1996-04-01",4199.9,4198,1280.12952,1279.5504,2526410406.03433,1384146002.05076,11777321322.1621,6116777876.48829,17894099198.6504,1279.91452976256,4199.19465145195
"1996-05-01",4200.3,4198.2,1280.25144,1279.61136,2607155578.34541,1407761648.46213,12092951407.4033,6203693962.91904,18296645370.3223,1280.0165740805,4199.52944252133
"1996-06-01",4200.3,4198.2,1280.25144,1279.61136,2607155578.34541,1407761648.46213,12092951407.4033,6203693962.91904,18296645370.3223,1280.0165740805,4199.52944252133
"1996-07-01",4200.1,4198.1,1280.19048,1279.58088,2565041585.58628,1395953825.2564,11933226990.7922,6160235919.7035,18093462910.4957,1279.96518123165,4199.36083081249
