,time,value,days
4775,2011-11-20,86.5644576,4775
4776,2011-11-21,87.9519808,4776
4777,2011-11-22,87.1307936,4777
4778,2011-11-23,88.3200992,4778
4779,2011-11-24,88.7165344,4779
4780,2011-11-25,100.8927584,4780
4781,2011-11-26,79.7684256,4781
4782,2011-11-27,87.923664,4782
4783,2011-11-28,87.8670304,4783
4784,2011-11-29,88.4616832,4784
4785,2011-11-30,88.4616832,4785
4786,2011-12-01,93.41712319999999,4786
4787,2011-12-02,91.18009599999999,4787
4788,2011-12-03,87.7537632,4788
4789,2011-12-04,76.6535776,4789
4790,2011-12-05,74.9828864,4790
4791,2011-12-06,70.8769504,4791
4792,2011-12-07,70.9902176,4792
4793,2011-12-08,57.1149856,4793
4794,2011-12-09,65.2419072,4794
4795,2011-12-10,65.07200639999999,4795
4796,2011-12-11,86.6777248,4796
4797,2011-12-12,76.9367456,4797
4798,2011-12-13,70.0557632,4798
4799,2011-12-14,72.9440768,4799
4800,2011-12-15,73.3688288,4800
4801,2011-12-16,73.5953632,4801
4802,2011-12-17,73.057344,4802
4803,2011-12-18,72.8024928,4803
4804,2011-12-19,72.0096224,4804
4805,2011-12-20,71.8114048,4805
4806,2011-12-21,70.7070496,4806
4807,2011-12-22,67.1391328,4807
4808,2011-12-23,62.863296,4808
4809,2011-12-24,59.8617152,4809
4810,2011-12-25,59.8333984,4810
4811,2011-12-26,58.4175584,4811
4812,2011-12-27,56.775183999999996,4812
4813,2011-12-28,56.1522144,4813
4814,2011-12-29,54.50984,4814
4815,2011-12-30,66.7993312,4815
4816,2011-12-31,72.5759584,4816
4817,2012-01-01,80.136544,4817
4818,2012-01-02,86.3379232,4818
4819,2012-01-03,96.9284064,4819
4820,2012-01-04,97.0699904,4820
4821,2012-01-05,88.49,4821
4822,2012-01-06,78.8339712,4822
4823,2012-01-07,81.127632,4823
4824,2012-01-08,80.3064448,4824
4825,2012-01-09,79.9100096,4825
4826,2012-01-10,73.3121952,4826
4827,2012-01-11,59.2387456,4827
4828,2012-01-12,55.7274624,4828
4829,2012-01-13,56.0106304,4829
4830,2012-01-14,59.946665599999996,4830
4831,2012-01-15,60.031616,4831
4832,2012-01-16,57.907856,4832
4833,2012-01-17,57.4547872,4833
4834,2012-01-18,58.7007264,4834
4835,2012-01-19,65.5250752,4835
4836,2012-01-20,79.570208,4836
4837,2012-01-21,110.43552,4837
4838,2012-01-22,131.8713376,4838
4839,2012-01-23,126.71768,4839
4840,2012-01-24,112.2477952,4840
4841,2012-01-25,86.1113888,4841
4842,2012-01-26,64.9304224,4842
4843,2012-01-27,65.7516096,4843
4844,2012-01-28,67.30903359999999,4844
4845,2012-01-29,66.827648,4845
4846,2012-01-30,62.1270592,4846
4847,2012-01-31,57.4264704,4847
4848,2012-02-01,55.784096,4848
4849,2012-02-02,55.642511999999996,4849
4850,2012-02-03,54.5664736,4850
4851,2012-02-04,57.9644896,4851
4852,2012-02-05,56.2654816,4852
4853,2012-02-06,50.800339199999996,4853
4854,2012-02-07,52.38608,4854
4855,2012-02-08,51.394992,4855
4856,2012-02-09,50.9136064,4856
4857,2012-02-10,50.0074688,4857
4858,2012-02-11,51.4799424,4858
4859,2012-02-12,54.6231072,4859
4860,2012-02-13,55.2460768,4860
4861,2012-02-14,54.1417216,4861
4862,2012-02-15,54.2549888,4862
4863,2012-02-16,55.21776,4863
4864,2012-02-17,54.934592,4864
4865,2012-02-18,50.432220799999996,4865
4866,2012-02-19,48.3367776,4866
4867,2012-02-20,57.7945888,4867
4868,2012-02-21,48.6199456,4868
4869,2012-02-22,49.497766399999996,4869
4870,2012-02-23,67.2807168,4870
4871,2012-02-24,61.249238399999996,4871
4872,2012-02-25,64.3357696,4872
4873,2012-02-26,59.7201312,4873
4874,2012-02-27,63.4579488,4874
4875,2012-02-28,49.6676672,4875
4876,2012-02-29,56.7468672,4876
4877,2012-03-01,55.274393599999996,4877
4878,2012-03-02,48.84648,4878
4879,2012-03-03,53.6320192,4879
4880,2012-03-04,58.9555776,4880
4881,2012-03-05,55.92568,4881
4882,2012-03-06,58.474192,4882
4883,2012-03-07,61.8438912,4883
4884,2012-03-08,66.5727968,4884
4885,2012-03-09,63.7694336,4885
4886,2012-03-10,53.971820799999996,4886
4887,2012-03-11,55.21776,4887
4888,2012-03-12,68.8947744,4888
4889,2012-03-13,68.0735872,4889
4890,2012-03-14,68.6116064,4890
4891,2012-03-15,67.1957664,4891
4892,2012-03-16,67.6488352,4892
4893,2012-03-17,73.0007104,4893
4894,2012-03-18,83.1381248,4894
4895,2012-03-19,78.9472384,4895
4896,2012-03-20,82.4585216,4896
4897,2012-03-21,94.6913792,4897
4898,2012-03-22,94.6630624,4898
4899,2012-03-23,82.0054528,4899
4900,2012-03-24,88.206832,4900
4901,2012-03-25,87.6688128,4901
4902,2012-03-26,91.2650464,4902
4903,2012-03-27,94.5497952,4903
4904,2012-03-28,92.7658368,4904
4905,2012-03-29,93.728608,4905
4906,2012-03-30,97.834544,4906
4907,2012-03-31,95.5125664,4907
4908,2012-04-01,94.578112,4908
4909,2012-04-02,88.6599008,4909
4910,2012-04-03,93.6436576,4910
4911,2012-04-04,82.543472,4911
4912,2012-04-05,79.5418912,4912
4913,2012-04-06,77.1349632,4913
4914,2012-04-07,71.8397216,4914
4915,2012-04-08,67.0258656,4915
4916,2012-04-09,69.517744,4916
4917,2012-04-10,66.1480448,4917
4918,2012-04-11,61.3341888,4918
4919,2012-04-12,67.7337856,4919
4920,2012-04-13,66.7993312,4920
4921,2012-04-14,62.863296,4921
4922,2012-04-15,65.3834912,4922
4923,2012-04-16,65.3551744,4923
4924,2012-04-17,61.051020799999996,4924
4925,2012-04-18,56.1238976,4925
4926,2012-04-19,53.6886528,4926
4927,2012-04-20,54.7363744,4927
4928,2012-04-21,55.642511999999996,4928
4929,2012-04-22,51.8763776,4929
4930,2012-04-23,48.4500448,4930
4931,2012-04-24,50.120736,4931
4932,2012-04-25,49.84039968,4932
4933,2012-04-26,48.45287647999999,4933
4934,2012-04-27,53.6886528,4934
4935,2012-04-28,52.9240992,4935
4936,2012-04-29,63.2030976,4936
4937,2012-04-30,61.3341888,4937
4938,2012-05-01,53.1789504,4938
4939,2012-05-02,42.4468832,4939
4940,2012-05-03,42.2486656,4940
4941,2012-05-04,34.121744,4941
4942,2012-05-05,26.3912576,4942
4943,2012-05-06,29.02472,4943
4944,2012-05-07,35.4526336,4944
4945,2012-05-08,38.312630399999996,4945
4946,2012-05-09,37.944511999999996,4946
4947,2012-05-10,33.071190720000004,4947
4948,2012-05-11,26.6461088,4948
4949,2012-05-12,19.5102752,4949
4950,2012-05-13,20.6429472,4950
4951,2012-05-14,19.6377008,4951
4952,2012-05-15,17.52243584,4952
4953,2012-05-16,14.2433504,4953
4954,2012-05-17,11.88739264,4954
4955,2012-05-18,13.6203808,4955
4956,2012-05-19,15.998992,4956
4957,2012-05-20,15.149488,4957
4958,2012-05-21,15.625210239999998,4958
4959,2012-05-22,20.78169952,4959
4960,2012-05-23,19.5669088,4960
4961,2012-05-24,16.0839424,4961
4962,2012-05-25,15.291072,4962
4963,2012-05-26,18.972255999999998,4963
4964,2012-05-27,22.7383904,4964
4965,2012-05-28,34.6597632,4965
4966,2012-05-29,40.000311679999996,4966
4967,2012-05-30,32.7342208,4967
4968,2012-05-31,41.2575776,4968
4969,2012-06-01,33.3855072,4969
4970,2012-06-02,25.2302688,4970
4971,2012-06-03,19.9350272,4971
4972,2012-06-04,20.0624528,4972
4973,2012-06-05,19.065701439999998,4973
4974,2012-06-06,14.441568,4974
4975,2012-06-07,12.516025599999999,4975
4976,2012-06-08,11.9780064,4976
4977,2012-06-09,11.43149216,4977
4978,2012-06-10,13.8469152,4978
4979,2012-06-11,12.9974112,4979
4980,2012-06-12,12.317808,4980
4981,2012-06-13,11.9496896,4981
4982,2012-06-14,11.91570944,4982
4983,2012-06-15,11.626878080000001,4983
4984,2012-06-16,11.3833536,4984
4985,2012-06-17,10.930284799999999,4985
4986,2012-06-18,11.445650559999999,4986
4987,2012-06-19,10.70941376,4987
4988,2012-06-20,10.409255680000001,4988
4989,2012-06-21,10.74905728,4989
4990,2012-06-22,11.06337376,4990
4991,2012-06-23,11.1992944,4991
4992,2012-06-24,10.7037504,4992
4993,2012-06-25,10.695255359999999,4993
4994,2012-06-26,10.2082064,4994
4995,2012-06-27,9.8259296,4995
4996,2012-06-28,10.0383056,4996
4997,2012-06-29,10.39792896,4997
4998,2012-06-30,10.28183008,4998
4999,2012-07-01,9.87689984,4999
5000,2012-07-02,10.185552959999999,5000
5001,2012-07-03,10.72074048,5001
5002,2012-07-04,9.73814752,5002
5003,2012-07-05,9.73814752,5003
5004,2012-07-06,14.4982016,5004
5005,2012-07-07,14.3283008,5005
5006,2012-07-08,13.6770144,5006
5007,2012-07-09,12.7708768,5007
5008,2012-07-10,10.9869184,5008
5009,2012-07-11,9.60789024,5009
5010,2012-07-12,9.46630624,5010
5011,2012-07-13,9.86274144,5011
5012,2012-07-14,11.5674128,5012
5013,2012-07-15,18.037801599999998,5013
5014,2012-07-16,17.386515199999998,5014
5015,2012-07-17,19.2271072,5015
5016,2012-07-18,17.8962176,5016
5017,2012-07-19,17.53942592,5017
5018,2012-07-20,18.95243424,5018
5019,2012-07-21,17.36103008,5019
5020,2012-07-22,13.255094080000001,5020
5021,2012-07-23,10.86232448,5021
5022,2012-07-24,10.52252288,5022
5023,2012-07-25,10.28183008,5023
5024,2012-07-26,9.66452384,5024
5025,2012-07-27,9.42666272,5025
5026,2012-07-28,9.76080096,5026
5027,2012-07-29,9.811771199999999,5027
5028,2012-07-30,9.7976128,5028
5029,2012-07-31,9.333217280000001,5029
5030,2012-08-01,9.77212768,5030
5031,2012-08-02,9.76080096,5031
5032,2012-08-03,10.409255680000001,5032
5033,2012-08-04,10.16006784,5033
5034,2012-08-05,10.041137280000001,5034
5035,2012-08-06,10.2506816,5035
5036,2012-08-07,10.0383056,5036
5037,2012-08-08,9.6418704,5037
5038,2012-08-09,9.486127999999999,5038
5039,2012-08-10,9.5852368,5039
5040,2012-08-11,10.1798896,5040
5041,2012-08-12,10.9586016,5041
5042,2012-08-13,10.01282048,5042
5043,2012-08-14,9.52577152,5043
5044,2012-08-15,9.23694016,5044
5045,2012-08-16,9.16897984,5045
5046,2012-08-17,9.70416736,5046
5047,2012-08-18,10.39509728,5047
5048,2012-08-19,10.185552959999999,5048
5049,2012-08-20,9.89388992,5049
5050,2012-08-21,9.50594976,5050
5051,2012-08-22,9.5144448,5051
5052,2012-08-23,9.32755392,5052
5053,2012-08-24,9.4436528,5053
5054,2012-08-25,9.840088,5054
5055,2012-08-26,10.03264224,5055
5056,2012-08-27,9.964681919999999,5056
5057,2012-08-28,9.60789024,5057
5058,2012-08-29,8.93678208,5058
5059,2012-08-30,9.389850880000001,5059
5060,2012-08-31,10.05529568,5060
5061,2012-09-01,13.6770144,5061
5062,2012-09-02,15.7724576,5062
5063,2012-09-03,15.3760224,5063
5064,2012-09-04,13.592064,5064
5065,2012-09-05,12.0063232,5065
5066,2012-09-06,11.343710080000001,5066
5067,2012-09-07,10.92745312,5067
5068,2012-09-08,10.417750719999999,5068
5069,2012-09-09,10.836839359999999,5069
5070,2012-09-10,11.89022432,5070
5071,2012-09-11,12.7142432,5071
5072,2012-09-12,11.754303680000001,5072
5073,2012-09-13,12.08844192,5073
5074,2012-09-14,12.748223359999999,5074
5075,2012-09-15,12.8983024,5075
5076,2012-09-16,12.7991936,5076
5077,2012-09-17,12.86432224,5077
5078,2012-09-18,13.27491584,5078
5079,2012-09-19,12.69442144,5079
5080,2012-09-20,12.15640224,5080
5081,2012-09-21,12.521688959999999,5081
5082,2012-09-22,12.41125344,5082
5083,2012-09-23,12.705748159999999,5083
5084,2012-09-24,12.895470719999999,5084
5085,2012-09-25,13.7902816,5085
5086,2012-09-26,14.101766399999999,5086
5087,2012-09-27,14.0451328,5087
5088,2012-09-28,13.7053312,5088
5089,2012-09-29,13.41366816,5089
5090,2012-09-30,14.8804784,5090
5091,2012-10-01,18.7457216,5091
5092,2012-10-02,17.981168,5092
5093,2012-10-03,19.538592,5093
5094,2012-10-04,21.7189856,5094
5095,2012-10-05,22.9649248,5095
5096,2012-10-06,26.759376,5096
5097,2012-10-07,30.9785792,5097
5098,2012-10-08,32.1112512,5098
5099,2012-10-09,30.723728,5099
5100,2012-10-10,28.3451168,5100
5101,2012-10-11,28.033632,5101
5102,2012-10-12,28.175216,5102
5103,2012-10-13,28.5433344,5103
5104,2012-10-14,28.4017504,5104
5105,2012-10-15,29.7892736,5105
5106,2012-10-16,30.6104608,5106
5107,2012-10-17,28.0619488,5107
5108,2012-10-18,26.4195744,5108
5109,2012-10-19,25.2302688,5109
5110,2012-10-20,24.1825472,5110
5111,2012-10-21,23.8710624,5111
5112,2012-10-22,25.768288,5112
5113,2012-10-23,35.3110496,5113
5114,2012-10-24,39.2754016,5114
5115,2012-10-25,39.8134208,5115
5116,2012-10-26,36.6419392,5116
5117,2012-10-27,33.7536256,5117
5118,2012-10-28,31.176796799999998,5118
5119,2012-10-29,30.1007584,5119
5120,2012-10-30,30.4971936,5120
5121,2012-10-31,30.3839264,5121
5122,2012-11-01,25.060368,5122
5123,2012-11-02,28.9680864,5123
5124,2012-11-03,27.6655136,5124
5125,2012-11-04,27.0142272,5125
5126,2012-11-05,26.90096,5126
5127,2012-11-06,26.7876928,5127
5128,2012-11-07,26.5894752,5128
5129,2012-11-08,26.6744256,5129
5130,2012-11-09,28.5150176,5130
5131,2012-11-10,32.9607552,5131
5132,2012-11-11,38.9639168,5132
5133,2012-11-12,38.680748799999996,5133
5134,2012-11-13,33.4421408,5134
5135,2012-11-14,26.5045248,5135
5136,2012-11-15,24.9754176,5136
5137,2012-11-16,29.73264,5137
5138,2012-11-17,31.6015488,5138
5139,2012-11-18,32.0263008,5139
5140,2012-11-19,30.4971936,5140
5141,2012-11-20,32.139568,5141
5142,2012-11-21,27.4956128,5142
5143,2012-11-22,26.0231392,5143
5144,2012-11-23,26.2213568,5144
5145,2012-11-24,28.4867008,5145
5146,2012-11-25,29.166304,5146
5147,2012-11-26,29.4211552,5147
5148,2012-11-27,29.166304,5148
5149,2012-11-28,28.741552,5149
5150,2012-11-29,28.741552,5150
5151,2012-11-30,27.2407616,5151
5152,2012-12-01,27.3823456,5152
5153,2012-12-02,30.2706592,5153
5154,2012-12-03,38.3409472,5154
5155,2012-12-04,34.2916448,5155
5156,2012-12-05,35.4526336,5156
5157,2012-12-06,35.3676832,5157
5158,2012-12-07,33.4987744,5158
5159,2012-12-08,33.8102592,5159
5160,2012-12-09,37.2082752,5160
5161,2012-12-10,39.9833216,5161
5162,2012-12-11,34.68808,5162
5163,2012-12-12,30.157391999999998,5163
5164,2012-12-13,29.7043232,5164
5165,2012-12-14,32.1112512,5165
5166,2012-12-15,35.0561984,5166
5167,2012-12-16,34.7163968,5167
5168,2012-12-17,34.971248,5168
5169,2012-12-18,34.263328,5169
5170,2012-12-19,31.2051136,5170
5171,2012-12-20,31.4033312,5171
5172,2012-12-21,33.1872896,5172
5173,2012-12-22,27.4956128,5173
5174,2012-12-23,24.0126464,5174
5175,2012-12-24,32.8758048,5175
5176,2012-12-25,45.2785632,5176
5177,2012-12-26,42.7017344,5177
5178,2012-12-27,36.9817408,5178
5179,2012-12-28,36.7835232,5179
5180,2012-12-29,36.443721599999996,5180
5181,2012-12-30,36.387088,5181
5182,2012-12-31,33.9235264,5182
5183,2013-01-01,31.0635296,5183
5184,2013-01-02,24.2958144,5184
5185,2013-01-03,21.0110656,5185
5186,2013-01-04,29.574065920000002,5186
5187,2013-01-05,32.53317152,5187
5188,2013-01-06,28.39042368,5188
5189,2013-01-07,25.4284864,5189
5190,2013-01-08,26.8160096,5190
5191,2013-01-09,28.7698688,5191
5192,2013-01-10,30.6670944,5192
5193,2013-01-11,35.820752,5193
5194,2013-01-12,40.9744096,5194
5195,2013-01-13,35.540415679999995,5195
5196,2013-01-14,35.13831712,5196
5197,2013-01-15,31.08901472,5197
5198,2013-01-16,26.147733119999998,5198
5199,2013-01-17,26.09676288,5199
5200,2013-01-18,29.681669760000002,5200
5201,2013-01-19,32.40291424,5201
5202,2013-01-20,31.92152864,5202
5203,2013-01-21,30.68691616,5203
5204,2013-01-22,29.282402879999996,5204
5205,2013-01-23,23.00456832,5205
5206,2013-01-24,27.062365760000002,5206
5207,2013-01-25,36.84582016,5207
5208,2013-01-26,34.3199616,5208
5209,2013-01-27,33.470457599999996,5209
5210,2013-01-28,33.8668928,5210
5211,2013-01-29,37.2082752,5211
5212,2013-01-30,36.528672,5212
5213,2013-01-31,38.652432,5213
5214,2013-02-01,34.7163968,5214
5215,2013-02-02,35.0278816,5215
5216,2013-02-03,34.9995648,5216
5217,2013-02-04,35.6225344,5217
5218,2013-02-05,35.5092672,5218
5219,2013-02-06,35.2827328,5219
5220,2013-02-07,34.8862976,5220
5221,2013-02-08,34.0084768,5221
5222,2013-02-09,33.6120416,5222
5223,2013-02-10,33.696992,5223
5224,2013-02-11,33.3005568,5224
5225,2013-02-12,34.2350112,5225
5226,2013-02-13,35.10150528,5226
5227,2013-02-14,34.49269408,5227
5228,2013-02-15,26.28931712,5228
5229,2013-02-16,25.80793152,5229
5230,2013-02-17,30.72939136,5230
5231,2013-02-18,32.8050128,5231
5232,2013-02-19,34.28314976,5232
5233,2013-02-20,35.676336320000004,5233
5234,2013-02-21,34.12457568,5234
5235,2013-02-22,27.80426592,5235
5236,2013-02-23,29.37018496,5236
5237,2013-02-24,33.40249728,5237
5238,2013-02-25,34.750376960000004,5238
5239,2013-02-26,34.209526079999996,5239
5240,2013-02-27,32.043290879999994,5240
5241,2013-02-28,30.924777279999997,5241
5242,2013-03-01,28.7698688,5242
5243,2013-03-02,24.941437439999998,5243
5244,2013-03-03,34.13873408,5244
5245,2013-03-04,39.9833216,5245
5246,2013-03-05,47.9120256,5246
5247,2013-03-06,46.0714336,5247
5248,2013-03-07,39.6718368,5248
5249,2013-03-08,36.7552064,5249
5250,2013-03-09,35.8773856,5250
5251,2013-03-10,42.2203488,5251
5252,2013-03-11,47.0342048,5252
5253,2013-03-12,48.3226192,5253
5254,2013-03-13,49.9933104,5254
5255,2013-03-14,48.028124479999995,5255
5256,2013-03-15,50.7153888,5256
5257,2013-03-16,57.59353952,5257
5258,2013-03-17,62.24882144000001,5258
5259,2013-03-18,61.1218128,5259
5260,2013-03-19,65.72895616,5260
5261,2013-03-20,62.26014815999999,5261
5262,2013-03-21,55.51225472,5262
5263,2013-03-22,46.524502399999996,5263
5264,2013-03-23,49.47228128,5264
5265,2013-03-24,49.18344992,5265
5266,2013-03-25,48.56897536,5266
5267,2013-03-26,49.02487584,5267
5268,2013-03-27,49.112657920000004,5268
5269,2013-03-28,48.80117312,5269
5270,2013-03-29,46.909610879999995,5270
5271,2013-03-30,42.21468544,5271
5272,2013-03-31,40.22118272,5272
5273,2013-04-01,40.19286592,5273
5274,2013-04-02,46.145057279999996,5274
5275,2013-04-03,51.12031904,5275
5276,2013-04-04,51.86788256,5276
5277,2013-04-05,56.576966399999996,5277
5278,2013-04-06,57.12348064,5278
5279,2013-04-07,58.27031104,5279
5280,2013-04-08,61.283218559999995,5280
5281,2013-04-09,60.176031679999994,5281
5282,2013-04-10,60.35442752,5282
5283,2013-04-11,61.70513888,5283
5284,2013-04-12,59.671992640000006,5284
5285,2013-04-13,58.3184496,5285
5286,2013-04-14,49.2287568,5286
5287,2013-04-15,50.56530976,5287
5288,2013-04-16,57.70114336,5288
5289,2013-04-17,53.08833664,5289
5290,2013-04-18,47.94317408,5290
5291,2013-04-19,49.23158848,5291
5292,2013-04-20,48.5208368,5292
5293,2013-04-21,34.5181792,5293
5294,2013-04-22,37.423482879999995,5294
5295,2013-04-23,46.901115839999996,5295
5296,2013-04-24,51.81124896,5296
5297,2013-04-25,41.38783488,5297
5298,2013-04-26,35.679168,5298
5299,2013-04-27,38.086096,5299
5300,2013-04-28,41.9654976,5300
5301,2013-04-29,42.6451008,5301
5302,2013-04-30,37.3498592,5302
5303,2013-05-01,38.1144128,5303
5304,2013-05-02,43.5512384,5304
5305,2013-05-03,36.3021376,5305
5306,2013-05-04,25.1453184,5306
5307,2013-05-05,19.02039456,5307
5308,2013-05-06,23.26791456,5308
5309,2013-05-07,20.068116160000002,5309
5310,2013-05-08,15.9140416,5310
5311,2013-05-09,15.857408,5311
5312,2013-05-10,12.011986559999999,5312
5313,2013-05-11,12.600976,5313
5314,2013-05-12,11.6665216,5314
5315,2013-05-13,10.57915648,5315
5316,2013-05-14,11.2984032,5316
5317,2013-05-15,11.43715552,5317
5318,2013-05-16,11.89871936,5318
5319,2013-05-17,12.374441599999999,5319
5320,2013-05-18,21.7473024,5320
5321,2013-05-19,40.8894592,5321
5322,2013-05-20,29.877055679999998,5322
5323,2013-05-21,31.5449152,5323
5324,2013-05-22,31.734637760000002,5324
5325,2013-05-23,30.80584672,5325
5326,2013-05-24,27.61171168,5326
5327,2013-05-25,22.5401728,5327
5328,2013-05-26,18.0094848,5328
5329,2013-05-27,20.5863136,5329
5330,2013-05-28,15.492121280000001,5330
5331,2013-05-29,14.6964192,5331
5332,2013-05-30,13.9318656,5332
5333,2013-05-31,15.240101760000002,5333
5334,2013-06-01,14.94277536,5334
5335,2013-06-02,12.671768,5335
5336,2013-06-03,12.49337216,5336
5337,2013-06-04,11.4116704,5337
5338,2013-06-05,10.11476096,5338
5339,2013-06-06,10.82551264,5339
5340,2013-06-07,11.485294080000001,5340
5341,2013-06-08,10.82834432,5341
5342,2013-06-09,9.82876128,5342
5343,2013-06-10,9.84858304,5343
5344,2013-06-11,10.22802816,5344
5345,2013-06-12,9.31056384,5345
5346,2013-06-13,8.41292128,5346
5347,2013-06-14,8.11559488,5347
5348,2013-06-15,8.698920959999999,5348
5349,2013-06-16,9.981672,5349
5350,2013-06-17,10.8170176,5350
5351,2013-06-18,10.2506816,5351
5352,2013-06-19,9.2171184,5352
5353,2013-06-20,7.69933792,5353
5354,2013-06-21,7.645536,5354
5355,2013-06-22,7.974010880000001,5355
5356,2013-06-23,8.77254464,5356
5357,2013-06-24,9.18313824,5357
5358,2013-06-25,8.5799904,5358
5359,2013-06-26,8.3109808,5359
5360,2013-06-27,8.1552384,5360
5361,2013-06-28,8.10993152,5361
5362,2013-06-29,8.07878304,5362
5363,2013-06-30,13.2239456,5363
5364,2013-07-01,12.11392704,5364
5365,2013-07-02,10.01565216,5365
5366,2013-07-03,9.208623359999999,5366
5367,2013-07-04,9.87689984,5367
5368,2013-07-05,10.35545376,5368
5369,2013-07-06,11.493789119999999,5369
5370,2013-07-07,13.8469152,5370
5371,2013-07-08,13.1106784,5371
5372,2013-07-09,11.04921536,5372
5373,2013-07-10,11.17664096,5373
5374,2013-07-11,10.81135424,5374
5375,2013-07-12,11.17664096,5375
5376,2013-07-13,11.74864032,5376
5377,2013-07-14,13.05687648,5377
5378,2013-07-15,13.10501504,5378
5379,2013-07-16,11.488125759999999,5379
5380,2013-07-17,11.32388832,5380
5381,2013-07-18,12.0629568,5381
5382,2013-07-19,11.876065919999998,5382
5383,2013-07-20,11.37202688,5383
5384,2013-07-21,10.79153248,5384
5385,2013-07-22,10.58198816,5385
5386,2013-07-23,10.2365232,5386
5387,2013-07-24,9.922206719999998,5387
5388,2013-07-25,9.067039359999999,5388
5389,2013-07-26,8.8914752,5389
5390,2013-07-27,8.846168319999999,5390
5391,2013-07-28,9.355870719999999,5391
5392,2013-07-29,10.14590944,5392
5393,2013-07-30,10.69808704,5393
5394,2013-07-31,10.34129536,5394
5395,2013-08-01,10.24501824,5395
5396,2013-08-02,9.97600864,5396
5397,2013-08-03,9.55408832,5397
5398,2013-08-04,9.31056384,5398
5399,2013-08-05,9.3162272,5399
5400,2013-08-06,8.93961376,5400
5401,2013-08-07,8.31947584,5401
5402,2013-08-08,7.9428624,5402
5403,2013-08-09,8.036307840000001,5403
5404,2013-08-10,8.48654496,5404
5405,2013-08-11,8.65927744,5405
5406,2013-08-12,8.829178240000001,5406
5407,2013-08-13,8.87165344,5407
5408,2013-08-14,9.25393024,5408
5409,2013-08-15,9.32189056,5409
5410,2013-08-16,9.27092032,5410
5411,2013-08-17,9.40400928,5411
5412,2013-08-18,9.46064288,5412
5413,2013-08-19,9.60505856,5413
5414,2013-08-20,9.66452384,5414
5415,2013-08-21,9.56258336,5415
5416,2013-08-22,9.582405119999999,5416
5417,2013-08-23,10.36111712,5417
5418,2013-08-24,12.4027584,5418
5419,2013-08-25,13.6770144,5419
5420,2013-08-26,13.3938464,5420
5421,2013-08-27,12.4877088,5421
5422,2013-08-28,12.374441599999999,5422
5423,2013-08-29,11.94119456,5423
5424,2013-08-30,11.54192768,5424
5425,2013-08-31,11.04921536,5425
5426,2013-09-01,10.70658208,5426
5427,2013-09-02,12.5726592,5427
5428,2013-09-03,14.8380032,5428
5429,2013-09-04,14.1300832,5429
5430,2013-09-05,12.96343104,5430
5431,2013-09-06,13.3372128,5431
5432,2013-09-07,13.3372128,5432
5433,2013-09-08,14.5265184,5433
5434,2013-09-09,15.8290912,5434
5435,2013-09-10,14.0451328,5435
5436,2013-09-11,13.09085664,5436
5437,2013-09-12,13.18713376,5437
5438,2013-09-13,13.60055904,5438
5439,2013-09-14,14.1584,5439
5440,2013-09-15,14.6397856,5440
5441,2013-09-16,16.8768128,5441
5442,2013-09-17,19.1421568,5442
5443,2013-09-18,20.2181952,5443
5444,2013-09-19,19.895383680000002,5444
5445,2013-09-20,18.6041376,5445
5446,2013-09-21,17.8254256,5446
5447,2013-09-22,16.12075424,5447
5448,2013-09-23,15.172141439999999,5448
5449,2013-09-24,12.547174080000001,5449
5450,2013-09-25,12.17339232,5450
5451,2013-09-26,12.600976,5451
5452,2013-09-27,12.5443424,5452
5453,2013-09-28,13.308895999999999,5453
5454,2013-09-29,12.58398592,5454
5455,2013-09-30,14.2433504,5455
5456,2013-10-01,14.9512704,5456
5457,2013-10-02,16.2255264,5457
5458,2013-10-03,14.9512704,5458
5459,2013-10-04,14.2433504,5459
5460,2013-10-05,13.2522624,5460
5461,2013-10-06,12.7708768,5461
5462,2013-10-07,12.48204544,5462
5463,2013-10-08,12.20737248,5463
5464,2013-10-09,11.90438272,5464
5465,2013-10-10,15.0362208,5465
5466,2013-10-11,25.1170016,5466
5467,2013-10-12,31.7714496,5467
5468,2013-10-13,33.3005568,5468
5469,2013-10-14,33.1589728,5469
5470,2013-10-15,32.2528352,5470
5471,2013-10-16,31.8564,5471
5472,2013-10-17,31.689330879999996,5472
5473,2013-10-18,31.468459839999998,5473
5474,2013-10-19,30.845490239999997,5474
5475,2013-10-20,30.970084160000003,5475
5476,2013-10-21,27.40499904,5476
5477,2013-10-22,25.27840736,5477
5478,2013-10-23,24.1117552,5478
5479,2013-10-24,22.82617248,5479
5480,2013-10-25,22.18054944,5480
5481,2013-10-26,21.77845088,5481
5482,2013-10-27,21.64253024,5482
5483,2013-10-28,22.24850976,5483
5484,2013-10-29,23.5595776,5484
5485,2013-10-30,24.1542304,5485
5486,2013-10-31,25.343536,5486
5487,2013-11-01,25.4568032,5487
5488,2013-11-02,25.7399712,5488
5489,2013-11-03,25.7116544,5489
5490,2013-11-04,26.1364064,5490
5491,2013-11-05,26.5328416,5491
5492,2013-11-06,26.1080896,5492
5493,2013-11-07,25.683337599999998,5493
5494,2013-11-08,24.6072992,5494
5495,2013-11-09,24.0409632,5495
5496,2013-11-10,24.380764799999998,5496
5497,2013-11-11,24.6072992,5497
5498,2013-11-12,24.465715199999998,5498
5499,2013-11-13,24.635616,5499
5500,2013-11-14,24.7205664,5500
5501,2013-11-15,24.918784,5501
5502,2013-11-16,26.5045248,5502
