,salinity,vp_reduction
179,332.8140703517588,0.7544457364740034
180,334.67336683417085,0.7678792336007725
181,336.5326633165829,0.7810493594414438
182,338.391959798995,0.7939408457434597
183,340.25125628140705,0.8065401628537339
184,342.1105527638191,0.8188355356157506
185,343.96984924623115,0.8308169395141465
186,345.82914572864325,0.8424760784702686
187,347.6884422110553,0.8538063459404811
188,349.54773869346735,0.8648027711534324
189,351.4070351758794,0.8754619524440325
190,353.26633165829145,0.8857819797037233
191,355.12562814070355,0.895762347973685
192,356.9849246231156,0.9054038641662248
193,358.84422110552765,0.9147085488169432
194,360.7035175879397,0.9236795346539521
195,362.56281407035175,0.932320963628187
196,364.42211055276385,0.9406378838881384
197,366.2814070351759,0.9486361480100611
198,368.14070351758795,0.9563223136171826
199,370.0,0.9637035473440175
