,sample_dt,mean_air_T(C),avg_wind(m/s),s_pres(kPa),dp_T(C),max_air_T(K),min_air_T(K),evap(m/d)
480,2018-04-26,13.944444444444445,2.17067326704366,87.217586845625,2.6967592592592595,290.55740740740737,283.63148148148144,0.0037349945481732
481,2018-04-27,17.805555555555557,3.6671114358793724,86.60837855874999,4.65625,296.4833333333333,285.4277777777777,0.0055659494865794
482,2018-04-28,20.0,6.1962075614886825,86.03726037312501,1.9375,296.03888888888883,290.261111111111,0.0070201963207061
483,2018-04-29,15.962962962962962,6.487726551927727,86.21826558625,-1.133101851851852,293.0759259259259,285.15,0.00687592124536
484,2018-04-30,11.01851851851852,3.866607449867436,86.40177792416668,0.4328703703703705,287.63148148148144,280.7055555555555,0.004143104317653
485,2018-05-01,11.944444444444448,3.3706319184780544,86.33073603375001,-0.1076388888888888,287.4462962962962,282.7425925925926,0.003810384727374
486,2018-05-02,13.222222222222223,5.1942802572746185,86.491624959375,1.4247685185185186,288.8537037037037,283.8907407407407,0.0047347677221903
487,2018-05-03,13.870370370370372,3.3321559673958565,87.24570838104167,1.773148148148148,290.9648148148148,283.0759259259259,0.004545537954595
488,2018-05-04,16.51851851851852,3.4842439561053014,87.62203127541667,4.493055555555556,293.7055555555555,285.63148148148144,0.0049276550946758
489,2018-05-05,18.685185185185187,3.530758983682564,87.34170843812501,7.408564814814815,294.81666666666666,288.8537037037037,0.0047357795187677
490,2018-05-06,22.203703703703702,4.5112563770441945,86.935630236875,4.748842592592593,299.8907407407407,290.81666666666666,0.0068320792428312
491,2018-05-07,21.981481481481485,4.216784089643186,87.10410761270833,4.858796296296296,299.0759259259259,291.187037037037,0.0063957588038412
492,2018-05-08,19.77777777777777,2.778803064140331,87.21801211041668,5.15625,296.8537037037037,289.00185185185177,0.0051189078778784
493,2018-05-09,22.166666666666668,3.5310952224258614,86.68284373875,7.283564814814815,298.8537037037037,291.7796296296296,0.0056966942448837
494,2018-05-10,22.31481481481482,5.940301120578249,86.3270711475,6.6469907407407405,298.8537037037037,292.0759259259259,0.0072347319243588
495,2018-05-11,16.61111111111111,6.994598051480318,86.22486108166667,3.1296296296296298,295.9648148148148,283.55740740740737,0.0076094230146774
496,2018-05-12,10.64814814814815,4.341835407523298,86.38356951624999,4.341435185185185,286.15,281.4462962962962,0.0034910676735773
497,2018-05-13,13.51851851851852,3.7150808597740324,86.77279869625,3.7743055555555554,289.59444444444443,283.7425925925926,0.0042479329148212
498,2018-05-14,15.055555555555552,4.647418910658962,86.90267709041669,5.528935185185185,291.4833333333333,284.9277777777777,0.0048705207651544
499,2018-05-15,14.388888888888893,2.7458516672971647,86.93916120604167,6.899305555555557,291.0388888888889,284.0388888888889,0.004046225154781
500,2018-05-16,18.462962962962965,4.1742646359293385,86.68909377,7.435185185185185,294.33518518518514,288.89074074074074,0.0050275035436652
501,2018-05-17,18.38888888888889,5.733908268510621,86.373663319375,5.24537037037037,294.5574074074073,288.5203703703704,0.0062029157565764
502,2018-05-18,18.0,3.6443789662430155,86.56451214645834,5.72337962962963,294.33518518518514,287.9648148148148,0.0050939459078058
503,2018-05-19,18.907407407407405,2.38268311998675,86.74794265916668,5.827546296296296,294.8537037037037,289.2611111111111,0.0044546990876539
504,2018-05-20,20.66666666666667,4.239145341354579,86.59601199895835,7.606481481481481,296.9277777777777,290.7055555555555,0.0057454948610005
505,2018-05-21,20.2962962962963,5.071580417776365,86.47168930916666,7.314814814814815,296.29814814814813,290.59444444444443,0.0060288929672983
506,2018-05-22,19.944444444444446,5.423041355069942,86.52963326520833,7.157407407407408,296.03888888888883,290.15,0.0061947086011328
507,2018-05-23,18.444444444444446,3.632521012690985,86.68086934625,6.47800925925926,295.5574074074073,287.63148148148144,0.0054736689557502
508,2018-05-24,20.83333333333333,2.8152107932918886,86.97957463791667,8.403935185185185,298.15,289.81666666666666,0.0054483291915218
509,2018-05-25,23.07407407407408,4.381347509861671,86.56697201208334,5.835648148148149,299.59444444444443,292.85370370370373,0.0066869995482858
510,2018-05-26,23.814814814814813,5.56831702260718,86.26302773208334,1.111111111111111,302.224074074074,291.7055555555555,0.0088353241031879
511,2018-05-27,17.083333333333336,5.589300990340104,86.67466152,7.9155092592592595,296.8722222222222,283.59444444444443,0.0067148710773095
512,2018-05-28,16.444444444444443,2.9958238181384687,86.91514392416667,8.927083333333334,293.76111111111106,285.4277777777777,0.0047190690579413
513,2018-05-29,18.47222222222222,3.620902118679252,86.73019870104167,10.094907407407408,294.9833333333333,288.26111111111106,0.0048998883113908
514,2018-05-30,21.666666666666668,5.811497506868528,86.29955404142856,10.785714285714286,294.81666666666666,294.81666666666666,0.0033940145811981
515,2018-05-31,22.77777777777778,5.848648550340953,86.08516900354168,8.104166666666666,302.3722222222222,289.4833333333333,0.0085180728188445
516,2018-06-01,20.666666666666668,4.666121558798042,87.15823616458334,2.745370370370371,299.81666666666666,287.81666666666666,0.0076451497438388
517,2018-06-02,18.25,3.2410003968232073,87.61993069104167,2.070601851851852,294.65,288.15,0.0053509748931056
518,2018-06-03,22.05555555555556,2.897456230900179,87.05809207458333,6.331018518518519,299.9277777777777,290.4833333333333,0.0061261336455793
519,2018-06-04,25.59259259259259,3.403225229770134,86.59060932791667,9.061342592592592,302.8537037037037,294.63148148148144,0.0066608489983873
520,2018-06-05,25.111111111111114,3.965659445212491,86.452611203125,7.777777777777778,302.81666666666666,293.7055555555555,0.0072437920863694
521,2018-06-06,25.194444444444446,4.195459537970258,86.34762486333335,8.30324074074074,302.4277777777777,294.26111111111106,0.0071915979472399
522,2018-06-07,27.29629629629629,4.458761250153883,86.43395146291667,2.652777777777778,304.7425925925926,296.1499999999999,0.0082673670166155
523,2018-06-08,25.833333333333336,3.858437730510388,86.82516669208334,9.284722222222223,304.9277777777777,293.0388888888889,0.0077400545707071
524,2018-06-09,28.259259259259256,7.047863007632428,86.13778640999999,0.905092592592592,306.15,296.6685185185185,0.0111405658663934
525,2018-06-10,23.83333333333333,5.179812516979703,86.77329337916667,-1.3506944444444446,305.9648148148148,288.0018518518518,0.0098597648662124
526,2018-06-11,20.203703703703702,4.987037866005352,86.90649632375,1.1041666666666667,298.15,288.5574074074073,0.0075544629129447
527,2018-06-12,20.55555555555556,3.7730773011596317,87.13487330520834,-2.6990740740740744,297.4277777777777,289.9833333333333,0.0065896790101926
528,2018-06-13,24.925925925925924,2.2929546976374584,86.53639076041668,8.030092592592593,302.22407407407405,293.9277777777777,0.0059140508520302
529,2018-06-14,26.75,5.593757527854858,86.19144615583335,5.431712962962963,303.7055555555555,296.09444444444443,0.0087557469103965
530,2018-06-15,25.703703703703702,6.348445213207752,86.04851402729167,3.489583333333334,303.11296296296297,294.59444444444443,0.0094976987914719
531,2018-06-16,23.0,5.52484242891903,85.95483351833334,6.170138888888889,299.8166666666666,292.4833333333333,0.0076686922955391
532,2018-06-17,25.722222222222225,7.963361598967003,85.95533168583333,6.648148148148149,304.09444444444443,293.65,0.010745508975366
533,2018-06-18,23.62962962962963,5.299518130028596,86.78861293874999,4.628472222222223,303.2611111111111,290.29814814814813,0.0088530252009363
534,2018-06-19,21.2962962962963,3.7485434977909953,87.15344953520832,6.065972222222223,296.9277777777777,291.9648148148148,0.0055970986165083
535,2018-06-20,21.444444444444446,3.8100637148999885,87.21996165375002,7.934027777777779,297.0388888888889,292.15,0.0054615834396448
536,2018-06-21,26.62962962962963,5.128912918264696,86.87615778187501,7.388888888888889,303.55740740740737,296.0018518518518,0.0081447837437613
537,2018-06-22,25.944444444444446,3.9358432568093513,86.991218758125,7.1863425925925934,303.63148148148144,294.5574074074073,0.0074438572364097
538,2018-06-23,25.000000000000004,5.293209352526797,86.58757122895832,4.918981481481481,301.4462962962963,294.8537037037037,0.0079293533602319
539,2018-06-24,23.96296296296296,4.1297897664640235,87.05090460250001,4.208333333333333,300.63148148148144,293.59444444444443,0.0069870535726702
540,2018-06-25,25.259259259259263,3.6431029155962222,86.86212849145835,8.625,302.4833333333333,294.33518518518514,0.00681113715534
541,2018-06-26,27.740740740740744,3.9931341008149697,86.76052094583335,8.157407407407408,304.7425925925926,297.0388888888889,0.0074546304180032
542,2018-06-27,28.111111111111114,3.489858202175704,86.631743113125,9.67939814814815,305.15,297.3722222222222,0.0070488594083923
543,2018-06-28,29.240740740740744,6.472302954932757,86.15573429520833,1.241898148148148,305.59444444444443,299.187037037037,0.0101768579830719
544,2018-06-29,25.81481481481482,5.246183728247041,86.78761297854166,1.8078703703703705,303.59444444444443,294.33518518518514,0.0088439740297751
545,2018-06-30,21.75,3.8208209484184144,87.177574300625,1.8807870370370368,298.15,291.65,0.006380123731985
546,2018-07-01,24.12962962962963,3.3360015975005446,87.13001043520833,6.6157407407407405,301.29814814814813,293.261111111111,0.0064850281993079
547,2018-07-02,27.12962962962963,4.487318097252871,86.69468763166668,8.49537037037037,304.33518518518514,296.22407407407405,0.0077580955367904
548,2018-07-03,27.722222222222225,6.592624192316367,86.628045049375,5.179398148148149,306.2611111111111,295.4833333333333,0.0104126171966475
549,2018-07-04,25.462962962962965,4.381097556228636,87.06980375708335,6.835648148148149,302.59444444444443,294.63148148148144,0.0074261886100339
550,2018-07-05,27.833333333333336,3.8091376607558507,87.41135068416666,10.366898148148149,306.7055555555555,295.26111111111106,0.0078872572760882
551,2018-07-06,30.03703703703704,3.5747917716530684,87.381748284375,8.637731481481481,306.9277777777777,299.4462962962963,0.0073600830794685
552,2018-07-07,30.222222222222225,4.01649243011862,87.13534882854168,8.960648148148149,307.4833333333333,299.2611111111111,0.0079099261802009
553,2018-07-08,30.53703703703704,4.237707231252279,87.04797054979167,12.800925925925927,308.29814814814813,299.0759259259259,0.0080886892140368
554,2018-07-09,31.240740740740744,3.9943768655044605,87.15668391166668,13.37037037037037,308.3722222222222,300.4092592592592,0.0076954650719547
555,2018-07-10,30.444444444444443,4.028831362951913,87.0209907873913,12.945652173913045,308.31666666666666,298.8722222222222,0.0079260354789277
556,2018-07-11,30.703703703703702,4.224725296486585,86.90102263541668,8.694444444444445,307.7055555555555,300.00185185185177,0.0080415121918466
557,2018-07-12,31.111111111111114,3.691042752732543,86.98286452854168,9.358796296296298,308.0018518518518,300.5203703703704,0.0075411898524665
558,2018-07-13,31.296296296296305,2.96127129802398,87.16999481020835,9.913194444444446,308.7055555555555,300.187037037037,0.0071244148443102
559,2018-07-14,31.38888888888889,3.4462052155216063,87.19581588125001,11.123842592592592,307.224074074074,301.8537037037037,0.0067232475227144
560,2018-07-15,29.53703703703704,2.8852129378732245,87.09517365541666,13.162037037037038,307.2611111111111,298.11296296296297,0.0067888629495818
561,2018-07-16,31.87037037037037,4.705572567388773,87.0363558025,11.046296296296296,308.03888888888883,302.0018518518518,0.0080433333050527
562,2018-07-17,27.750000000000004,4.012098665911813,87.16517526875,12.258101851851857,306.4833333333333,295.31666666666666,0.0076791190491775
563,2018-07-18,30.240740740740744,3.348252130033641,87.14082637354167,9.515046296296296,307.6685185185185,299.11296296296297,0.0072600937494931
564,2018-07-19,30.240740740740744,4.1986488660458265,86.98290091604167,7.700231481481483,307.7796296296296,299.0018518518518,0.0081173104454416
565,2018-07-20,31.388888888888896,3.6984357272146804,86.91436635125001,11.750000000000002,308.22407407407405,300.8537037037037,0.0073258643763086
566,2018-07-21,31.18518518518519,3.996359182822676,86.94327265500002,9.883101851851851,307.5574074074073,301.11296296296297,0.0074327772597882
567,2018-07-22,30.12962962962963,4.067284040912133,87.37657110395833,11.680555555555555,307.7055555555555,298.8537037037037,0.0076884558481154
568,2018-07-23,27.083333333333336,2.8681468245968436,87.43228468354167,11.944444444444446,304.5388888888889,295.9277777777777,0.0062185148820945
569,2018-07-24,30.685185185185187,2.864312014932043,87.32981431708335,11.494212962962962,307.4462962962963,300.22407407407405,0.0064521248217589
570,2018-07-25,31.925925925925927,3.3349229657093336,87.34818574104166,10.310185185185189,307.81666666666666,302.33518518518514,0.0066486953899737
571,2018-07-26,31.40740740740741,2.6714478689376104,87.25195303979169,9.363425925925927,308.03888888888883,301.0759259259259,0.0063762280476363
572,2018-07-27,31.703703703703702,2.6462450513933424,86.98570486729167,10.797453703703706,308.9277777777777,300.7796296296296,0.0065895675053726
573,2018-07-28,31.68518518518519,4.02071704595859,86.89938044041668,9.167824074074073,308.4462962962962,301.22407407407405,0.0076551504124509
574,2018-07-29,31.5,2.7125799262541093,87.20578302875,6.8344907407407405,309.5574074074073,299.7425925925926,0.0069927967583979
575,2018-07-30,30.759259259259267,2.509808866865269,87.26003114958334,7.038194444444445,308.11296296296297,299.7055555555555,0.0064408682982187
576,2018-07-31,27.83333333333333,3.171176670904614,87.11988405229168,9.332175925925927,306.5388888888889,295.4277777777777,0.0070041403657636
577,2018-08-01,30.05555555555556,4.015400536158735,86.964880095625,10.429398148148149,307.76111111111106,298.65,0.0075967927178597
578,2018-08-02,31.03703703703704,3.9035149566152594,86.94447705222223,10.66358024691358,306.6685185185185,301.7055555555556,0.0067281609236577
579,2018-08-03,31.020576131687243,4.940503480750487,86.92207839947531,10.562071330589848,306.5388888888889,301.8022633744856,0.0075296479636266
580,2018-08-04,31.00411522633745,4.329159314667061,86.8996797467284,10.460562414266118,306.4092592592593,301.89897119341566,0.0069460873231642
581,2018-08-05,30.98765432098765,5.514941680356432,86.87728109398148,10.359053497942384,306.2796296296296,301.9956790123457,0.0078763777003338
582,2018-08-06,30.971193415637863,4.117948943713451,86.85488244123457,10.257544581618657,306.15,302.09238683127575,0.0066250254100931
583,2018-08-07,30.954732510288068,3.0043044977100752,86.83248378848766,10.156035665294924,306.0203703703704,302.18909465020573,0.0056076044768575
584,2018-08-08,30.938271604938272,2.463478551024429,86.81008513574075,10.054526748971194,305.89074074074074,302.2858024691358,0.0050717310580866
585,2018-08-09,30.92181069958848,1.8347683880023642,86.78768648299383,9.95301783264746,305.76111111111106,302.3825102880658,0.0044577983157323
586,2018-08-10,30.905349794238685,2.311151363998407,86.76528783024692,9.85150891632373,305.63148148148144,302.47921810699586,0.0047836595077619
587,2018-08-11,30.888888888888893,2.651974687741126,86.7428891775,9.75,305.5018518518518,302.5759259259259,0.00499391739331
588,2018-08-12,30.872427983539097,3.002700515350878,86.72049052475309,9.64849108367627,305.3722222222222,302.67263374485594,0.0052123389984533
589,2018-08-13,30.855967078189305,3.521415837610709,86.69809187200617,9.54698216735254,305.2425925925926,302.769341563786,0.0055765938228058
590,2018-08-14,30.83950617283951,3.5335427780266833,86.67569321925926,9.445473251028806,305.1129629629629,302.866049382716,0.0055023554451137
591,2018-08-15,30.823045267489714,3.1811212408884955,86.65329456651234,9.343964334705076,304.9833333333333,302.96275720164607,0.0051090646782105
592,2018-08-16,30.80658436213992,3.498452501493429,86.63089591376544,9.242455418381343,304.8537037037037,303.05946502057606,0.0052926436404913
593,2018-08-17,30.790123456790127,4.674902346828212,86.60849726101853,9.140946502057616,304.72407407407405,303.1561728395061,0.0062181336282443
594,2018-08-18,30.77366255144033,3.9118397404970766,86.58609860827161,9.039437585733882,304.5944444444444,303.25288065843614,0.005458931678692
595,2018-08-19,30.75720164609054,3.51920223122428,86.5636999555247,8.937928669410152,304.4648148148148,303.3495884773662,0.005011283392428
596,2018-08-20,30.740740740740744,5.296301743690932,86.54130130277778,8.836419753086421,304.33518518518514,303.4462962962962,0.0064467789601204
597,2018-08-21,28.03703703703704,4.292713938876488,86.92330722854166,7.922453703703705,304.7425925925926,297.63148148148144,0.0067916727214919
598,2018-08-22,27.166666666666668,5.757707772916094,86.96864233020833,12.284722222222223,303.187037037037,297.4462962962963,0.0068675336492911
599,2018-08-23,25.703703703703702,3.5755949516043337,86.9412830775,10.912037037037038,302.7425925925926,294.9648148148148,0.0056869009999519
600,2018-08-24,27.27777777777777,3.9956656194863416,86.61212686916667,8.49074074074074,304.261111111111,296.59444444444443,0.0064020869761414
601,2018-08-25,26.90740740740741,3.8546187160738055,86.69717210125,7.163194444444445,303.5203703703704,296.5944444444444,0.0061707792130936
602,2018-08-26,25.944444444444446,3.3425510277141512,86.54801718375,4.3969907407407405,302.8166666666666,295.3722222222222,0.0058333036988572
603,2018-08-27,24.611111111111114,6.379519656822551,86.60954679916667,4.483796296296296,301.00185185185177,294.5203703703704,0.0077519442098396
604,2018-08-28,20.777777777777786,3.3379719956992164,87.18163382166668,1.9317129629629637,297.4092592592592,290.4462962962962,0.0050685805241642
605,2018-08-29,23.51851851851852,2.7098251547701273,86.99274146812499,5.8657407407407405,300.03888888888883,293.29814814814813,0.0047715835064777
606,2018-08-30,27.111111111111114,3.6072897888099233,86.66349123854167,4.31712962962963,305.0759259259259,295.4462962962963,0.0063961847660342
607,2018-08-31,25.694444444444446,4.645623232215273,86.76462058020834,5.0844907407407405,304.15,293.5388888888889,0.0070442824014198
608,2018-09-01,28.333333333333336,4.0929784355260725,86.79022089622808,4.207358674463938,303.15,299.81666666666666,0.0059661709177318
609,2018-09-02,29.444444444444443,3.225046973542759,86.44553354920833,3.270833333333333,303.15,302.0388888888889,0.0048037366111886
610,2018-09-03,30.833333333333336,3.0843542104657597,86.37333751074999,3.866898148148148,305.9277777777777,302.0388888888889,0.005453399367936
611,2018-09-04,30.833333333333336,2.3946622945601947,86.69215506458335,4.317361111111111,305.9277777777777,302.0388888888889,0.0047462088889527
612,2018-09-05,31.203703703703702,2.7178577734636455,86.77136358466667,6.864351851851852,306.2981481481481,302.4092592592593,0.0049802643666068
613,2018-09-06,31.57407407407408,2.571936035001701,86.98249380052175,8.01195652173913,306.6685185185185,302.7796296296296,0.0048151892588371
614,2018-09-07,31.944444444444446,3.1325749140930945,87.06382541291667,8.974537037037036,307.0388888888889,303.15,0.005300305983547
615,2018-09-08,31.944444444444446,3.8294591674094356,86.57727370991668,8.77662037037037,307.0388888888889,303.15,0.0059285787724436
616,2018-09-09,31.388888888888893,3.578239053894388,86.36195941979167,5.695138888888889,307.0388888888889,302.0388888888889,0.0059581209954746
617,2018-09-10,29.444444444444443,3.301755978823977,86.20348581120834,5.314351851851852,303.15,302.0388888888889,0.0046508330375464
618,2018-09-11,30.27777777777778,3.4969428095819204,86.234069017,3.994212962962963,305.9277777777777,300.9277777777777,0.0057612572549408
619,2018-09-12,28.88888888888889,5.012895098435041,85.56846550854166,3.419675925925926,303.15,300.9277777777777,0.0065243322026835
620,2018-09-13,26.944444444444443,5.580408890780522,86.63843517870833,0.017361111111111,303.15,297.0388888888889,0.0074785176173497
621,2018-09-14,26.944444444444443,3.4247443931625594,86.77735569466667,2.1557870370370376,302.0388888888889,298.15,0.0051152564184701
622,2018-09-15,28.88888888888889,6.39100817792772,84.785813837,-0.983796296296296,303.15,300.9277777777777,0.0081653004902063
623,2018-09-16,28.88888888888889,4.219109756751673,86.75270425604167,5.040972222222223,303.15,300.9277777777777,0.0055870501821532
624,2018-09-17,28.333333333333336,3.6771147874569343,86.65871743833334,3.6125,303.15,299.81666666666666,0.0052944225452039
625,2018-09-18,28.333333333333336,3.8316295166968994,86.16907148525,0.4921296296296291,303.15,299.81666666666666,0.0055846669258365
626,2018-09-19,28.333333333333336,4.158770392707891,86.20898027325,1.4370370370370371,303.15,299.81666666666666,0.0058201780176492
627,2018-09-20,26.944444444444443,3.552329028667137,86.8589093365,-2.311342592592593,303.15,297.0388888888889,0.0055001873416948
628,2018-09-21,24.72222222222222,2.906001647185746,87.10140830700001,1.7750000000000004,300.9277777777777,294.81666666666666,0.0045103896959267
629,2018-09-22,23.71296296296296,3.033326421382199,86.76102615941667,3.9719907407407407,299.59444444444443,294.1314814814815,0.0043016269054302
630,2018-09-23,22.7037037037037,4.3298970068706355,85.61209158208334,0.3495370370370367,298.2611111111111,293.4462962962963,0.005268646955067
631,2018-09-24,23.05555555555556,4.751455502592713,86.97183150475001,-5.520833333333334,298.7055555555555,293.7055555555555,0.0059722886350561
632,2018-09-25,22.5,3.9521204092809117,86.92675916604168,-3.676388888888889,298.15,293.15,0.0051014318153341
633,2018-09-26,22.77777777777778,3.0637467330016612,87.43426613466667,0.1641203703703701,298.15,293.7055555555555,0.0041701336403416
634,2018-09-27,23.611111111111114,2.680732349606903,86.97286945358334,1.3053240740740744,298.7055555555555,294.81666666666666,0.0038425910552772
635,2018-09-28,21.000000000000004,2.5860941832896707,86.79137951770834,2.664351851851852,297.5574074074073,290.74259259259253,0.003691060904125
636,2018-09-29,22.05555555555556,5.04831456192677,86.03248133357144,-0.0352182539682541,297.8814814814814,292.5296296296296,0.0056243548047362
637,2018-09-30,23.111111111111107,7.4472630900989625,85.53497246520834,-0.1631944444444444,298.2055555555555,294.31666666666666,0.0075857240131927
638,2018-10-01,24.166666666666668,3.258400354692646,86.51444886037501,3.4819444444444443,299.81666666666666,294.81666666666666,0.0042669399953361
639,2018-10-02,25.833333333333336,3.8422391556060274,85.07581048366667,9.835416666666667,300.9277777777777,297.0388888888889,0.0043259839051345
640,2018-10-03,19.703703703703702,3.521057013081068,86.47855235333334,10.012345679012348,295.5574074074073,290.15000000000003,0.003207263581513
641,2018-10-04,23.05555555555556,5.639975345158912,85.45712033032738,8.425429894179896,298.7055555555555,293.7055555555555,0.0051285322717778
642,2018-10-05,18.611111111111114,4.033855769081043,87.10170254895834,1.233333333333333,294.81666666666666,288.7055555555555,0.004115379903485
643,2018-10-06,14.296296296296296,4.69185835298088,81.37212336375,3.104166666666667,288.29814814814813,286.59444444444443,0.0030878438337053
644,2018-10-07,15.27777777777778,10.890568833695154,86.02874102822223,2.6410493827160497,289.81666666666666,287.0388888888889,0.0062195796180281
645,2018-10-08,13.333333333333334,5.996274686617316,86.50773031822727,-1.5997474747474747,288.15,284.81666666666666,0.0041722362581694
646,2018-10-09,13.472222222222223,4.151003651504084,84.11649451650001,1.7638888888888893,288.4277777777777,284.81666666666666,0.0029991840573988
647,2018-10-10,13.611111111111112,3.0745498576017254,83.95507367496032,1.8683862433862437,288.7055555555555,284.81666666666666,0.002573305911291
648,2018-10-11,11.851851851851851,3.3875521130185446,86.62642007222223,2.005787037037037,287.187037037037,282.81666666666666,0.0024083608530301
649,2018-10-12,10.925925925925926,2.0471362595654448,87.22166788339015,2.1053240740740744,287.1499999999999,281.0018518518518,0.0019451845768314
650,2018-10-13,12.166666666666666,6.464078001743344,86.58785241450758,-1.2188552188552193,289.5203703703704,281.11296296296297,0.0042489803784753
651,2018-10-14,8.314814814814815,8.435023383880564,87.54970053757577,-9.90814393939394,287.187037037037,275.74259259259253,0.0053377875270021
652,2018-10-15,7.166666666666668,2.9345226506945963,88.03653504825758,-8.127209595959597,282.81666666666666,277.8166666666666,0.0022475429597985
653,2018-10-16,10.01851851851852,2.3570841515588326,87.80252663861742,-2.190340909090909,286.4833333333333,279.85370370370373,0.0021060925208071
654,2018-10-17,11.02777777777778,2.3001453696361396,87.46348773096815,0.7439406318082791,288.81666666666666,279.5388888888889,0.0021437010834548
655,2018-10-18,11.583333333333336,1.9518332608484616,87.57417692604167,2.180555555555556,288.7055555555555,280.76111111111106,0.0019362865374699
656,2018-10-19,10.833333333333334,1.6644443296337286,87.93820305916668,2.2303240740740744,288.76111111111106,279.2055555555555,0.0018176987802895
657,2018-10-20,13.648148148148149,2.065424821815707,87.69436272479167,4.032407407407407,290.55740740740737,283.03888888888883,0.0020236305625251
658,2018-10-21,14.02777777777778,2.148104961978567,87.22905216229167,3.827546296296296,291.0388888888889,283.31666666666666,0.0020917461054476
659,2018-10-22,14.222222222222223,2.4456986934586573,87.05673958458334,6.806712962962964,291.0759259259259,283.6685185185185,0.001991354986781
660,2018-10-23,12.38888888888889,2.1928598131464216,87.05269990458333,7.97337962962963,287.8722222222222,283.2055555555555,0.0014501031279395
661,2018-10-24,12.055555555555555,2.108188451924479,87.04344253562499,6.824074074074074,288.3722222222222,282.0388888888889,0.0015599400721349
662,2018-10-25,14.51851851851852,3.4964985131348065,87.38876395729167,3.116898148148149,290.15,285.187037037037,0.0025217181570261
663,2018-10-26,10.36111111111111,2.7326393088459193,87.54772740458333,3.439814814814815,287.4833333333333,279.5388888888889,0.0017605401122913
664,2018-10-27,13.138888888888893,2.2459561133665367,87.27814589583335,4.417824074074074,291.4277777777777,281.15,0.0019465162905593
665,2018-10-28,14.611111111111114,2.1617308959747086,87.04472233395833,5.391203703703704,290.63148148148144,284.8907407407407,0.0018383716169663
666,2018-10-29,14.944444444444445,5.98386357242906,86.988185765625,-0.0891203703703703,290.9277777777777,285.2611111111111,0.0040660959100308
667,2018-10-30,10.333333333333336,6.309786429222071,87.34314404583334,-4.027777777777778,286.3722222222222,280.59444444444443,0.0036581891064201
668,2018-10-31,8.0,3.774042041159045,87.43243667062501,-5.5,283.8537037037037,278.4462962962963,0.0023013365607362
669,2018-11-01,10.574074074074073,4.581667095706622,87.38429723062501,2.820601851851852,285.11296296296297,282.33518518518514,0.0020237870335101
670,2018-11-02,13.51851851851852,6.887237464565661,87.17149127354168,2.0046296296296298,290.6685185185185,282.6685185185185,0.0037768437434034
671,2018-11-03,12.25925925925926,3.6610558552496366,87.43237507125002,-3.2326388888888893,288.9648148148148,281.8537037037037,0.0026610082060707
672,2018-11-04,8.11111111111111,4.336424793813384,86.8214148702174,-3.605072463768116,285.8722222222222,276.65,0.002383002861152
673,2018-11-05,10.537037037037038,4.638405744799213,86.75390111125,-5.144675925925926,286.4833333333333,280.8907407407407,0.0029666777191882
674,2018-11-06,8.685185185185189,4.176378894084057,87.13297742229167,-6.375000000000001,285.0759259259259,278.59444444444443,0.0025552042022118
675,2018-11-07,7.185185185185186,3.777871645366812,87.27739059645833,-6.795138888888889,283.2981481481481,277.3722222222222,0.0021886098472194
676,2018-11-08,6.555555555555557,3.554692030535556,87.91311822458334,-8.025462962962964,282.11296296296297,277.2981481481481,0.0020653020551052
677,2018-11-09,3.8148148148148153,2.550052270468783,87.90914575833335,-7.336805555555555,280.4462962962962,273.4833333333333,0.0013979197774742
678,2018-11-10,5.5740740740740735,3.6659567672151083,87.00688714,-8.320601851851851,281.4833333333333,275.9648148148148,0.0019961044959427
679,2018-11-11,5.166666666666667,7.064119747511767,87.59473446770834,-8.476851851851851,280.9277777777777,275.7055555555555,0.0031528030683669
680,2018-11-12,1.916666666666668,3.8825609638121965,88.43173775208334,-9.60648148148148,277.09444444444443,273.0388888888889,0.0016344183834963
681,2018-11-13,2.611111111111111,2.1036807752977964,88.67906075562502,-8.19212962962963,279.03888888888883,272.4833333333333,0.0011479226494651
682,2018-11-14,4.407407407407407,1.8661048616774072,88.23046186166667,-6.344907407407408,280.8537037037037,274.261111111111,0.001140185109632
683,2018-11-15,4.462962962962963,1.8684047905203964,87.75780723333334,-5.606481481481482,280.8907407407407,274.33518518518514,0.0011107705289186
684,2018-11-16,4.962962962962963,1.9304871803073742,87.20263364604168,-4.265046296296297,281.4833333333333,274.74259259259253,0.0011072434544512
685,2018-11-17,5.666666666666665,4.426387702261176,87.24458684875,-3.1631944444444446,282.29814814814813,275.33518518518514,0.0017478207653205
686,2018-11-18,3.407407407407407,2.3403077246185844,87.70007136583334,-7.081018518518519,280.5203703703704,272.5944444444444,0.0011919477773045
687,2018-11-19,2.740740740740741,1.8793134851148725,87.71970307041667,-6.175925925925927,279.63148148148144,272.1499999999999,0.0009745138598298
688,2018-11-20,2.518518518518519,2.0755290735529273,87.56089128895833,-6.472222222222223,279.33518518518514,272.0018518518518,0.0010063209597044
689,2018-11-21,2.2407407407407405,1.7958708114215198,87.353769313125,-6.341435185185186,279.00185185185177,271.7796296296296,0.0009100977469068
690,2018-11-22,4.962962962962963,2.9863871924955,86.76544804020834,-2.8275462962962963,280.9277777777777,275.2981481481481,0.0012190872141094
691,2018-11-23,6.000000000000001,3.439638284248907,86.56921350708335,-0.3634259259259259,280.63148148148144,277.6685185185185,0.0012018338214606
