,time,value,pred2
1900,2005-03-15,76.25431072,121.79816115398923
1901,2005-03-16,76.42421152,122.57923428690663
1902,2005-03-17,71.8397216,123.34597524085468
1903,2005-03-18,70.19451552,124.0974685003861
1904,2005-03-19,82.61992735999999,124.83280461182723
1905,2005-03-20,83.33634239999999,125.55108126672752
1906,2005-03-21,89.481088,126.25140438039784
1907,2005-03-22,107.82187936,126.93288916425601
1908,2005-03-23,118.2792736,127.59466119070564
1909,2005-03-24,126.98668959999999,128.2358574492807
1910,2005-03-25,121.91231904,128.85562739279874
1911,2005-03-26,115.01151488,129.45313397227534
1912,2005-03-27,109.4161152,130.02755465936607
1913,2005-03-28,90.8686112,130.57808245511444
1914,2005-03-29,71.1034848,131.10392688380065
1915,2005-03-30,78.06375424000001,131.60431497070184
1916,2005-03-31,78.04393248,132.0784922025932
1917,2005-04-01,83.7894112,132.52572346983834
1918,2005-04-02,78.40355584000001,132.94529398893792
1919,2005-04-03,65.553392,133.33651020442815
1920,2005-04-04,60.07975455999999,133.6987006690441
1921,2005-04-05,63.10115712,134.03121690108713
1922,2005-04-06,96.1072192,134.33343421796255
1923,2005-04-07,103.8093888,134.60475254487937
1924,2005-04-08,105.8198816,134.84459719773494
1925,2005-04-09,104.60509087999999,135.05241963923362
1926,2005-04-10,107.53871136,135.22769820732265
1927,2005-04-11,115.87800895999999,135.36993881505765
1928,2005-04-12,117.57984864000001,135.47867562104454
1929,2005-04-13,117.17775008000001,135.55347166963813
1930,2005-04-14,114.1450208,135.59391950011218
1931,2005-04-15,106.92990015999999,135.59964172405242
1932,2005-04-16,103.70744832,135.5702915702598
1933,2005-04-17,102.9032512,135.50555339648926
1934,2005-04-18,103.2005776,135.40514316738788
1935,2005-04-19,108.5099776,135.268808898035
1936,2005-04-20,128.28926239999998,135.09633106252707
1937,2005-04-21,134.159901376,134.8875229670902
1938,2005-04-22,128.710050048,134.64223108724488
1939,2005-04-23,125.854300768,134.36033536858912
1940,2005-04-24,126.714281984,134.04174949080777
1941,2005-04-25,134.2499488,133.68642109455976
1942,2005-04-26,140.34655584,133.29433197093664
1943,2005-04-27,160.91871104,132.86549821323084
1944,2005-04-28,194.040872,132.39997033079482
1945,2005-04-29,224.91751072,131.89783332481673
1946,2005-04-30,246.882569312,131.35920672588287
1947,2005-05-01,264.654192992,130.78424459324117
1948,2005-05-02,278.49855968,130.17313547572493
1949,2005-05-03,271.115520416,129.5261023343405
1950,2005-05-04,251.28611488,128.84340242656765
1951,2005-05-05,235.12571712,128.1253271524653
1952,2005-05-06,220.82573312,127.37220186272077
1953,2005-05-07,207.04960992,126.58438562882397
1954,2005-05-08,197.39358112,125.7622709755934
1955,2005-05-09,196.22692895999998,124.90628357632379
1956,2005-05-10,211.47269408,124.01688191086895
1957,2005-05-11,248.93015712,123.09455688701759
1958,2005-05-12,271.77898303999996,122.13983142556107
1959,2005-05-13,266.58285023999997,121.15326000949642
1960,2005-05-14,259.50365023999996,120.13542819784796
1961,2005-05-15,257.52147424,119.08695210463371
1962,2005-05-16,250.51589792,118.00847784354254
1963,2005-05-17,265.42186144,116.9006809389283
1964,2005-05-18,251.30310496,115.76426570376714
1965,2005-05-19,238.2433968,114.59996458526173
1966,2005-05-20,242.604467168,113.40853747881496
1967,2005-05-21,250.806428288,112.19077101113211
1968,2005-05-22,249.106570784,110.94747779324653
1969,2005-05-23,249.65619987200003,109.67949564429966
1970,2005-05-24,249.98694009599998,108.38768678693943
1971,2005-05-25,247.58794079999998,107.07293701523542
1972,2005-05-26,237.27213056000002,105.73615483604028
1973,2005-05-27,213.92492896,104.37827058475843
1974,2005-05-28,193.83415936,103.00023551651329
1975,2005-05-29,177.7728704,101.60302087373256
1976,2005-05-30,175.38859584,100.18761693119869
1977,2005-05-31,168.10551488000002,98.75503201963873
1978,2005-06-01,162.3543728,97.3062915289516
1979,2005-06-02,154.2699264,95.84243689219613
1980,2005-06-03,152.061216,94.36452455148452
1981,2005-06-04,151.17206848,92.87362490694771
1982,2005-06-05,147.46256768,91.3708212499589
1983,2005-06-06,146.98118208,89.85720868181912
1984,2005-06-07,158.24560512,88.33389301912736
1985,2005-06-08,166.3753584,86.80198968707157
1986,2005-06-09,171.20903615999998,85.26262260189199
1987,2005-06-10,173.13174688,83.71692304378132
1988,2005-06-11,168.0318912,82.16602852149549
1989,2005-06-12,182.13932096,80.61108162996135
1990,2005-06-13,170.88905631999998,79.05322890217326
1991,2005-06-14,166.30173471999998,77.49361965667872
1992,2005-06-15,154.7088368,75.93340484195734
1993,2005-06-16,138.2426176,74.37373587900233
1994,2005-06-17,131.8713376,72.81576350341433
1995,2005-06-18,129.0679744,71.26063660831907
1996,2005-06-19,131.67312,69.70950108941906
1997,2005-06-20,125.2168896,68.16349869348616
1998,2005-06-21,114.95771296,66.62376587159959
